#OTU ID,SRR6072276_ALAGAPPA_2017,SRR6072278_ALAGAPPA_2017
K03152,114.0,129.5
K03153,925.64,583.8299999999999
K03154,1834.97,1730.41
K03162,0.0,0.0
K03163,0.0,0.0
K03166,109.0,84.5
K03167,109.0,84.5
K03168,2859.21,2497.1
K03169,734.1,571.16
K03170,0.0,0.0
K03177,2680.31,2385.67
K03179,2234.31,2171.42
K03181,465.8,408.58
K03182,1204.55,1117.58
K03183,2886.31,2571.67
K03184,284.0,178.0
K03185,1487.8000000000002,866.5799999999999
K03186,1060.05,1033.83
K03187,605.8,338.08
K03188,763.47,354.41
K03189,763.47,354.41
K03190,770.47,348.41
K03191,0.0,0.0
K03192,500.8,156.82999999999998
K03194,164.0,12.0
K03195,882.3299999999999,229.83
K03196,834.8299999999999,206.33
K03197,810.8299999999999,172.32999999999998
K03198,829.8299999999999,175.32999999999998
K03199,910.83,211.33
K03200,660.8299999999999,133.32999999999998
K03201,318.0,72.0
K03202,0.0,0.0
K03203,144.0,32.0
K03204,862.8299999999999,213.33
K03205,871.8299999999999,311.33
K03206,21.0,50.0
K03207,29.0,5.0
K03208,53.0,49.0
K03210,2504.31,2246.67
K03212,15.0,60.0
K03214,115.0,144.0
K03215,2549.98,2558.0
K03216,1849.47,1541.41
K03217,2768.31,2481.67
K03218,2570.31,2208.17
K03219,109.5,72.0
K03220,84.5,75.0
K03221,17.5,24.0
K03222,140.5,121.0
K03223,87.5,94.0
K03224,155.5,150.0
K03225,41.5,48.0
K03226,120.5,93.0
K03227,130.5,121.0
K03228,135.5,121.0
K03229,135.5,121.0
K03230,140.5,122.0
K03231,0.0,26.0
K03232,0.0,26.0
K03233,0.0,0.0
K03234,0.0,26.0
K03236,0.0,26.0
K03237,0.0,26.0
K03238,0.0,26.0
K03242,0.0,26.0
K03243,0.0,26.0
K03254,0.0,0.0
K03260,0.0,0.0
K03263,0.0,26.0
K03264,0.0,26.0
K03265,0.0,26.0
K03269,1411.14,1280.84
K03270,1604.3100000000002,1557.51
K03271,1697.7199999999998,1984.41
K03272,727.22,831.25
K03273,1150.72,1584.08
K03274,593.5,933.25
K03275,0.0,0.0
K03276,0.0,0.0
K03277,0.0,0.0
K03278,0.0,0.0
K03279,0.0,0.0
K03280,0.0,0.0
K03281,734.51,936.59
K03282,2108.98,1669.84
K03284,3061.65,2630.68
K03285,0.0,0.0
K03286,1910.11,1213.49
K03287,0.0,10.5
K03288,1.25,12.0
K03289,0.0,0.0
K03290,0.0,0.0
K03291,0.0,2.0
K03292,441.0,543.5
K03293,334.19,127.75
K03294,3781.53,2054.12
K03296,3527.26,3475.21
K03297,846.72,388.5
K03298,145.25,0.0
K03299,797.72,331.0
K03300,83.19,41.0
K03301,676.39,253.08
K03303,452.05,356.58
K03304,42.0,8.0
K03305,2225.6800000000003,927.42
K03306,2430.31,1908.42
K03307,1890.4,2406.02
K03308,696.5799999999999,721.83
K03309,211.67,122.83
K03310,1237.05,1714.75
K03311,365.97,137.0
K03312,157.75,93.5
K03313,1253.73,785.59
K03314,23.22,122.0
K03315,188.0,258.0
K03316,1837.05,1070.19
K03317,567.5,597.0
K03318,0.0,0.0
K03319,261.75,45.0
K03320,3534.17,3307.51
K03321,2533.35,2276.9
K03322,658.5,432.25
K03324,889.05,817.83
K03325,1798.09,1342.42
K03326,0.0,0.0
K03327,2241.53,1989.67
K03328,385.0,296.83
K03329,0.0,0.0
K03330,2.0,29.0
K03332,157.34,101.01
K03333,430.67,220.83
K03335,560.0,158.0
K03336,354.0,103.0
K03337,354.0,103.0
K03338,379.0,90.0
K03339,0.0,0.0
K03340,77.0,2.0
K03342,459.33,237.33
K03343,0.0,0.0
K03346,110.0,65.0
K03366,265.75,57.0
K03367,2.0,0.0
K03379,648.25,32.0
K03380,76.0,19.0
K03381,236.47,43.0
K03382,0.0,0.0
K03383,14.0,17.0
K03385,54.0,113.5
K03386,2595.03,2350.67
K03387,859.05,490.58
K03388,0.0,91.5
K03389,6.0,63.5
K03390,0.0,42.5
K03391,0.0,58.0
K03392,493.34,217.01
K03394,398.55,337.83
K03395,17.0,10.0
K03396,0.0,26.0
K03397,0.0,0.0
K03399,17.0,26.0
K03402,630.5,250.5
K03403,39.0,35.0
K03404,274.34000000000003,57.76
K03405,886.06,664.01
K03406,7942.889999999999,5982.6900000000005
K03407,2622.58,2159.91
K03408,2753.14,2542.76
K03409,238.5,451.25
K03410,143.0,188.0
K03411,1044.01,742.35
K03412,2857.3,2494.6
K03413,3821.08,3602.01
K03414,887.55,457.58
K03415,768.3199999999999,551.16
K03416,0.0,0.0
K03417,938.47,586.5
K03418,54.0,19.0
K03420,0.0,0.0
K03421,0.0,0.0
K03422,0.0,0.0
K03424,3682.33,3319.5
K03425,0.0,0.0
K03426,1147.4699999999998,676.41
K03427,2279.24,2429.32
K03428,39.0,29.0
K03429,134.0,240.0
K03430,138.89,72.33
K03431,2069.97,1688.41
K03432,315.0,69.0
K03433,315.0,69.0
K03435,100.22,98.0
K03436,433.0,174.0
K03437,2212.76,1687.6
K03438,2688.31,2398.17
K03439,2372.14,2045.75
K03442,1639.22,1605.75
K03444,0.0,0.0
K03445,1.0,15.5
K03446,2316.01,1004.1
K03449,671.94,268.0
K03451,54.0,55.0
K03453,945.2,1230.35
K03455,2545.85,1709.07
K03457,808.3,183.33
K03458,295.93,55.99
K03459,0.0,0.0
K03462,459.59,233.26
K03464,185.47,31.0
K03465,363.0,242.0
K03466,3588.6400000000003,2598.0
K03468,0.0,0.0
K03469,2845.06,2331.17
K03470,2665.6400000000003,2388.84
K03471,224.0,273.0
K03472,161.55,149.07999999999998
K03473,166.47,350.0
K03474,2121.81,2174.17
K03475,23.0,0.0
K03476,0.0,0.0
K03477,114.0,33.0
K03478,187.33,201.58
K03480,108.0,65.0
K03481,0.0,0.0
K03482,0.0,0.0
K03483,108.0,65.0
K03484,66.0,15.0
K03485,0.0,0.0
K03486,110.0,65.0
K03487,0.0,0.0
K03488,108.0,65.0
K03489,0.0,0.0
K03490,0.0,0.0
K03491,0.0,0.0
K03492,0.0,0.0
K03493,0.0,0.0
K03495,2278.6400000000003,2293.34
K03496,6623.1,4736.93
K03497,4330.92,2990.0
K03498,1211.35,1476.41
K03499,2211.8,1935.74
K03500,3316.64,2676.25
K03501,2619.31,1999.17
K03502,474.41,410.0
K03503,463.19,442.5
K03516,52.0,5.0
K03517,2314.81,2268.67
K03518,1178.17,607.0
K03519,1049.5,473.75
K03520,829.5,453.5
K03521,2852.19,2059.08
K03522,2905.19,2132.08
K03523,602.0,360.0
K03524,2675.31,2481.67
K03525,2457.81,2300.17
K03526,2262.1400000000003,2156.09
K03527,2358.1400000000003,2295.09
K03528,439.47,371.5
K03529,2633.31,2060.42
K03530,3485.03,2932.68
K03531,2704.31,2421.17
K03532,48.33,6.33
K03533,41.33,6.33
K03534,602.02,552.03
K03535,69.72000000000001,34.5
K03536,2510.31,2320.17
K03537,0.0,0.0
K03538,0.0,26.0
K03539,0.0,0.0
K03540,0.0,81.0
K03543,2236.6800000000003,953.93
K03544,2610.31,2391.92
K03545,2652.31,2430.67
K03546,654.8,510.58
K03547,509.3,343.58
K03548,108.22,355.5
K03549,1692.23,1015.0
K03550,2663.31,2435.67
K03551,2663.31,2435.67
K03552,0.0,0.0
K03553,2717.15,2488.33
K03554,739.99,433.58
K03555,2453.31,2380.67
K03556,433.22,379.75
K03557,1045.8,600.0799999999999
K03558,1672.3,1280.33
K03559,4867.29,4884.57
K03560,2004.15,1442.07
K03561,4276.21,4610.5
K03562,1770.81,1329.57
K03563,971.88,985.0
K03564,3589.75,2942.34
K03565,2309.31,1700.17
K03566,1754.0100000000002,1100.41
K03567,513.89,426.33
K03568,2081.74,1508.44
K03569,2814.65,2797.18
K03570,2277.31,2032.17
K03571,1387.9699999999998,978.41
K03572,2428.31,2380.67
K03573,29.0,65.0
K03574,4413.58,3672.5
K03575,2582.31,2376.67
K03576,500.81,450.16
K03577,312.94,224.0
K03578,1095.4699999999998,756.91
K03579,1042.73,1017.84
K03580,336.47,333.0
K03581,1021.47,785.41
K03582,775.8,461.58
K03583,778.8,461.58
K03584,2621.31,2254.67
K03585,4333.33,3750.87
K03586,933.8,529.5799999999999
K03587,2552.81,2393.67
K03588,2768.31,2492.17
K03589,2340.31,2027.17
K03590,2382.31,2234.17
K03591,25.0,0.0
K03592,1326.7199999999998,887.9099999999999
K03593,2676.31,2399.67
K03594,2568.66,1510.16
K03595,2519.31,1931.17
K03596,2663.31,2435.67
K03597,601.55,371.58
K03598,544.55,473.08
K03599,933.8,582.5799999999999
K03600,938.8,580.5799999999999
K03601,2451.97,2171.41
K03602,2426.97,2152.41
K03603,0.0,60.0
K03604,0.0,0.0
K03605,456.17,256.08
K03606,530.05,435.08
K03607,161.82999999999998,122.08
K03608,898.8,548.5799999999999
K03609,1109.8,710.08
K03610,1058.8,623.5799999999999
K03611,1177.35,720.16
K03612,384.88,497.41
K03613,384.88,497.41
K03614,409.88,483.16
K03615,429.16,533.66
K03616,994.13,654.91
K03617,384.88,497.41
K03618,47.0,7.5
K03619,47.0,7.5
K03620,72.5,70.5
K03621,1901.55,2091.58
K03622,0.0,78.0
K03623,0.0,0.0
K03624,2654.31,2119.67
K03625,2650.31,2426.67
K03626,0.0,26.0
K03627,0.0,0.0
K03628,2700.31,2580.84
K03629,2074.48,2086.09
K03630,3027.65,2843.6000000000004
K03631,2636.31,2389.17
K03632,0.0,0.0
K03633,0.0,0.0
K03634,1207.9699999999998,885.66
K03635,2145.31,1524.92
K03636,1764.56,1439.42
K03637,1946.56,1924.92
K03638,805.1099999999999,692.3299999999999
K03639,2522.53,2292.17
K03640,1977.14,1263.24
K03641,1847.97,1319.91
K03642,2352.03,1997.67
K03643,1233.8,714.5799999999999
K03644,2901.06,2487.92
K03645,0.0,73.0
K03646,1265.47,854.8199999999999
K03647,208.0,12.0
K03648,1625.48,1069.09
K03649,331.67,179.0
K03650,2294.6400000000003,2353.84
K03651,249.97,380.5
K03652,1123.73,951.34
K03653,13.0,9.0
K03654,3328.57,3306.52
K03655,3043.69,2608.08
K03656,774.8,590.5799999999999
K03657,4527.82,3819.92
K03658,13.0,0.0
K03660,45.0,179.0
K03664,2663.31,2435.67
K03665,2816.98,2531.16
K03666,1538.3,968.58
K03667,1795.39,1377.59
K03668,102.22,31.0
K03669,398.22,290.5
K03670,439.22,313.5
K03671,3952.32,3713.42
K03672,939.35,436.57
K03673,1245.52,727.58
K03674,0.0,0.0
K03675,0.0,11.0
K03676,1472.4699999999998,952.91
K03678,0.0,0.0
K03679,0.0,26.0
K03680,0.0,0.0
K03683,561.47,448.0
K03684,1880.64,1315.83
K03685,2643.31,2454.67
K03686,3183.81,2746.08
K03687,2698.31,2470.67
K03688,1811.8,1402.24
K03689,0.0,0.0
K03690,929.8,635.5799999999999
K03692,0.0,0.0
K03693,108.0,65.0
K03694,1503.64,899.9099999999999
K03695,2703.48,2557.5
K03696,1400.7400000000002,1439.09
K03697,110.0,65.0
K03698,304.83,489.83
K03699,1253.0,676.3299999999999
K03700,110.0,65.0
K03701,3810.54,3482.67
K03702,2663.31,2461.67
K03703,2683.31,2489.67
K03704,6283.38,4573.09
K03705,1968.5,1329.41
K03706,108.0,65.0
K03707,515.69,169.0
K03708,110.0,65.0
K03709,1194.18,1416.27
K03710,2885.05,876.0799999999999
K03711,3765.9,3101.09
K03712,0.0,0.0
K03713,110.0,65.0
K03715,105.5,73.5
K03716,86.0,85.0
K03717,503.71,197.74
K03718,763.34,515.26
K03719,3109.81,1754.49
K03720,1.0,5.0
K03721,42.22,86.0
K03722,2167.72,1758.91
K03723,2734.31,2435.67
K03724,1418.4,732.1700000000001
K03725,0.0,0.0
K03726,0.0,0.0
K03727,221.0,0.0
K03732,604.47,533.5
K03733,2614.65,2413.18
K03734,1982.12,2266.68
K03735,397.06,155.26
K03736,402.06,155.26
K03737,351.0,536.0
K03738,397.33,389.08
K03739,2.0,0.0
K03740,2.0,0.0
K03741,1462.25,1268.16
K03742,1134.51,1559.59
K03743,1788.55,993.58
K03744,2928.67,2431.75
K03745,858.8,658.08
K03746,934.91,347.66
K03747,633.3299999999999,445.58
K03748,134.34,197.26
K03749,677.88,510.16
K03750,3089.81,2257.25
K03752,2073.31,1573.17
K03753,695.66,455.66
K03755,0.0,0.0
K03756,5.72,0.0
K03757,0.0,0.0
K03758,292.69,121.0
K03759,0.0,0.0
K03760,460.02,194.83
K03761,480.72,126.5
K03762,571.78,205.26
K03763,123.0,96.0
K03764,0.0,60.0
K03765,0.0,0.0
K03767,1476.31,768.5699999999999
K03768,2851.82,2795.11
K03769,1829.08,1556.49
K03770,2063.31,1697.67
K03771,2320.15,2258.43
K03772,1654.58,923.99
K03773,1273.5,1174.51
K03774,443.8,378.58
K03775,1417.81,1190.92
K03776,638.38,517.5
K03777,335.25,97.0
K03778,320.56,475.51
K03779,0.0,0.0
K03780,0.0,0.0
K03781,2409.42,1148.84
K03782,1420.64,1299.84
K03783,1244.51,1173.59
K03784,201.0,217.0
K03785,90.25,300.75
K03786,2497.75,2029.67
K03787,2317.15,2186.68
K03788,0.0,0.0
K03789,2287.69,1765.91
K03790,1373.76,810.34
K03791,179.5,46.0
K03793,763.5,577.91
K03794,108.0,65.0
K03795,461.66,329.41
K03796,113.34,242.51
K03797,4059.31,4511.4400000000005
K03798,3091.76,2836.26
K03799,2163.35,1744.91
K03800,839.0,772.0
K03801,2423.31,1883.17
K03802,527.0,135.0
K03803,247.83,421.08
K03804,0.0,0.0
K03805,42.22,82.0
K03806,658.8,540.0799999999999
K03807,343.22,210.0
K03808,711.88,342.0
K03809,1619.7199999999998,1029.83
K03810,0.0,0.0
K03811,1042.81,804.26
K03812,46.22,271.0
K03813,26.0,15.0
K03814,1714.14,1354.84
K03815,38.0,19.0
K03816,345.8,142.32999999999998
K03817,181.17,166.82999999999998
K03818,145.5,111.5
K03819,0.0,0.0
K03820,2045.14,1943.49
K03821,2146.34,1079.9
K03822,172.0,0.0
K03823,1644.98,1178.26
K03824,362.17,244.75
K03825,106.5,105.5
K03826,19.0,2.0
K03827,106.72,65.0
K03828,353.84000000000003,147.76
K03829,352.0,124.0
K03830,94.0,102.0
K03831,493.67,487.09
K03832,6116.05,4472.01
K03833,424.39,250.0
K03834,190.0,38.0
K03835,50.5,24.0
K03836,0.0,0.0
K03837,30.72,0.0
K03838,0.0,0.0
K03839,92.0,179.0
K03840,0.0,93.0
K03841,1359.81,1067.67
K03851,0.0,0.0
K03852,53.0,28.5
K03855,31.0,26.25
K03856,748.84,1081.01
K03862,604.47,84.0
K03863,292.19,99.0
K03867,0.0,0.0
K03880,0.0,0.0
K03885,2662.95,1682.75
K03886,144.0,109.5
K03887,108.0,120.0
K03888,108.0,120.0
K03889,221.0,6.0
K03890,221.0,0.0
K03891,221.0,0.0
K03892,3129.72,3234.58
K03893,382.22,186.0
K03894,0.0,15.0
K03895,0.0,7.5
K03896,0.0,7.5
K03897,104.0,9.75
K03918,214.0,97.0
K03919,422.72,195.25
K03921,662.0,143.75
K03922,172.0,0.0
K03923,154.47,48.0
K03924,5029.19,4747.35
K03925,2491.06,2213.17
K03926,1208.83,1018.08
K03928,587.0,212.5
K03929,2121.41,743.86
K03930,0.0,0.0
K03931,0.0,0.0
K03932,307.84000000000003,173.16
K03933,124.5,24.0
K03939,0.0,0.0
K03941,2.0,0.0
K03943,79.0,70.0
K03955,0.0,0.0
K03969,601.34,357.16
K03970,160.0,110.5
K03971,0.0,0.0
K03972,33.0,39.5
K03973,305.5,119.0
K03974,204.0,110.5
K03975,1294.9,789.1800000000001
K03976,641.64,378.0
K03977,2663.31,2416.67
K03978,2209.31,1815.17
K03979,2663.31,2435.67
K03980,2395.97,1976.74
K03981,1333.35,683.91
K04013,0.0,0.0
K04014,0.0,2.5
K04015,0.0,0.0
K04016,0.0,0.0
K04017,0.0,0.0
K04018,0.0,0.0
K04019,23.0,0.0
K04020,0.0,0.0
K04021,20.0,50.5
K04022,0.0,0.0
K04023,17.5,24.0
K04024,0.0,0.0
K04025,0.0,0.0
K04026,23.0,0.0
K04027,59.0,101.0
K04028,317.0,94.5
K04029,23.0,0.0
K04030,0.0,0.0
K04031,23.0,0.0
K04032,0.0,0.0
K04033,200.66,84.91
K04034,122.0,57.5
K04035,39.0,35.0
K04036,7.0,0.0
K04037,39.0,14.0
K04038,39.0,35.0
K04039,39.0,14.0
K04040,44.0,35.0
K04041,0.0,0.0
K04042,2261.97,1927.91
K04043,2967.99,2776.99
K04044,510.47,367.16
K04045,79.0,7.5
K04046,569.56,288.92
K04047,2313.07,1445.26
K04049,17.5,24.0
K04050,0.0,0.0
K04051,17.5,24.0
K04052,17.5,24.0
K04053,17.5,24.0
K04054,36.5,24.0
K04056,17.5,24.0
K04057,17.5,24.0
K04058,60.0,57.0
K04059,17.5,24.0
K04060,17.5,24.0
K04061,717.55,637.0799999999999
K04062,282.33,71.83
K04063,907.9,540.02
K04064,42.22,24.0
K04065,408.72,182.75
K04066,2663.31,2441.67
K04067,0.0,0.0
K04068,74.5,126.5
K04069,788.0,1389.66
K04070,119.0,224.5
K04072,3.0,24.0
K04073,414.72,20.0
K04074,377.34,421.01
K04075,2739.64,2456.0
K04076,74.0,65.0
K04077,3152.53,2714.83
K04078,2897.48,2677.0
K04079,1924.31,1823.17
K04080,579.22,318.0
K04081,1.0,3.0
K04082,559.47,382.91
K04083,1584.4699999999998,999.91
K04084,1895.03,1735.17
K04085,771.55,683.0799999999999
K04086,2.0,0.0
K04087,1517.05,1057.08
K04088,1446.55,891.5799999999999
K04090,667.91,399.66
K04091,892.27,356.33
K04092,222.0,57.0
K04093,389.22,81.5
K04094,850.1700000000001,572.8299999999999
K04095,313.0,91.0
K04096,2639.31,2212.67
K04098,14.0,12.0
K04099,10.0,0.0
K04100,122.0,16.0
K04101,190.0,47.0
K04102,78.0,12.0
K04103,286.58,43.08
K04105,7.0,17.0
K04107,38.33,6.33
K04108,38.33,6.33
K04109,38.33,6.33
K04110,114.33,91.58
K04112,38.33,34.83
K04113,38.33,34.83
K04114,38.33,34.83
K04115,38.33,34.83
K04116,52.0,83.5
K04117,47.0,14.25
K04118,0.0,0.0
K04127,120.17,141.5
K04128,0.0,0.0
K04257,0.0,0.0
K04333,0.0,58.0
K04334,0.0,0.0
K04335,76.72,60.0
K04336,33.0,0.0
K04337,57.72,60.0
K04338,79.72,62.0
K04342,0.0,0.0
K04343,301.5,44.5
K04464,0.0,0.0
K04477,257.0,19.5
K04478,0.0,0.0
K04479,0.0,14.0
K04480,0.0,0.0
K04482,0.0,0.0
K04483,0.0,26.0
K04484,0.0,0.0
K04485,2561.1400000000003,1910.34
K04486,264.34000000000003,399.51
K04487,3558.7,3422.91
K04488,1784.7999999999995,1707.7399999999998
K04496,14.0,15.5
K04512,0.0,0.0
K04515,0.0,2.5
K04516,335.34000000000003,417.26
K04517,1427.67,1496.59
K04518,1193.84,812.76
K04561,765.8299999999999,237.33
K04562,1455.5499999999995,1110.7399999999998
K04564,3212.66,3102.27
K04565,1093.25,352.16
K04566,431.0,238.0
K04567,2424.31,2278.67
K04568,761.9200000000001,580.3299999999999
K04573,0.0,0.0
K04618,0.0,0.0
K04641,0.0,0.0
K04651,520.5,318.91
K04652,580.8299999999999,311.58
K04653,939.5,408.66
K04654,675.0,343.41
K04655,673.5,404.91
K04656,660.5,317.91
K04691,356.8,322.58
K04705,0.0,0.0
K04708,0.0,0.0
K04711,0.0,0.0
K04712,89.0,124.0
K04719,518.55,205.33
K04720,195.34,176.76
K04739,0.0,0.0
K04744,1615.3,1325.08
K04747,0.0,0.0
K04748,790.8299999999999,274.58
K04749,1155.85,1385.85
K04750,1589.66,915.26
K04751,2066.72,2009.91
K04752,1501.52,909.58
K04753,5.0,0.0
K04754,1343.74,776.5799999999999
K04755,1853.47,1396.24
K04756,424.84,116.01
K04757,1230.85,1175.35
K04758,1389.2600000000002,1215.09
K04759,1919.59,1911.92
K04760,1193.81,874.9200000000001
K04761,2092.31,1431.67
K04762,1769.3,1157.33
K04763,3064.31,2726.67
K04764,1595.4699999999998,1429.41
K04765,973.39,756.8299999999999
K04766,108.0,65.0
K04767,386.0,337.41
K04768,193.0,148.5
K04769,108.0,65.0
K04770,0.0,0.0
K04771,3453.81,3163.23
K04772,775.5799999999999,450.08
K04773,2495.65,2287.83
K04774,255.47,367.0
K04775,47.0,26.0
K04780,0.0,0.0
K04781,172.0,0.0
K04782,259.5,237.0
K04783,0.0,0.0
K04784,0.0,0.0
K04785,0.0,0.0
K04786,0.0,0.0
K04787,172.0,0.0
K04788,344.0,0.0
K04789,172.0,0.0
K04790,172.0,0.0
K04791,172.0,0.0
K04792,172.0,0.0
K04793,172.0,0.0
K04794,220.0,26.0
K04795,0.0,0.0
K04796,0.0,26.0
K04797,0.0,26.0
K04798,0.0,26.0
K04799,0.0,26.0
K04800,0.0,26.0
K04801,0.0,26.0
K04802,0.0,26.0
K04835,1.0,8.0
K04844,0.0,0.0
K04940,100.0,59.0
K04962,0.0,0.0
K05020,129.0,168.0
K05185,0.0,0.0
K05245,0.0,0.0
K05275,0.0,12.0
K05281,97.0,122.0
K05296,103.0,56.75
K05297,166.97,189.5
K05299,203.0,156.5
K05301,47.66,46.91
K05303,184.34,73.01
K05304,0.0,0.0
K05305,0.0,0.0
K05306,37.22,64.5
K05308,0.0,0.0
K05309,0.0,0.0
K05311,108.0,65.0
K05337,1618.0,972.25
K05338,0.0,0.0
K05339,0.0,0.0
K05340,13.5,25.5
K05341,33.0,106.5
K05342,93.0,55.0
K05343,825.91,562.86
K05346,32.0,15.0
K05349,2603.1400000000003,1949.55
K05350,857.51,635.01
K05351,9.0,0.0
K05352,0.0,0.0
K05356,5.0,35.0
K05358,87.69,5.0
K05359,106.0,47.0
K05360,20.0,0.0
K05362,34.0,0.0
K05363,0.0,0.0
K05364,235.0,55.0
K05365,672.97,553.0
K05366,3555.33,3040.2
K05367,979.73,551.34
K05368,0.0,60.0
K05369,0.0,0.0
K05370,0.0,0.0
K05371,0.0,21.0
K05372,25.0,0.0
K05373,25.0,0.0
K05374,0.0,0.0
K05375,628.89,24.0
K05376,0.0,0.0
K05377,0.0,0.0
K05378,0.0,0.0
K05379,0.0,0.0
K05380,0.0,0.0
K05381,0.0,0.0
K05382,0.0,0.0
K05383,0.0,0.0
K05384,0.0,0.0
K05385,0.0,0.0
K05386,0.0,0.0
K05396,138.59,124.66
K05499,189.68,217.02
K05501,262.0,264.0
K05515,2293.03,2343.67
K05516,1187.42,1071.08
K05517,0.0,7.5
K05518,109.67,67.33
K05519,45.0,50.0
K05520,1620.37,906.67
K05521,48.0,91.75
K05522,635.01,136.51
K05523,254.75,24.0
K05524,1668.13,928.16
K05525,16.0,7.0
K05526,142.47,127.0
K05527,1422.4699999999998,826.41
K05539,1052.47,671.0
K05540,1262.8,1014.08
K05541,343.79999999999995,362.08
K05548,242.71,57.24
K05549,210.3,73.33
K05550,226.8,49.33
K05551,0.0,0.0
K05552,0.0,0.0
K05553,0.0,0.0
K05554,0.0,0.0
K05555,0.0,0.0
K05556,0.0,0.0
K05558,172.0,0.0
K05559,504.8,356.16
K05560,504.8,356.16
K05561,504.8,356.16
K05562,504.8,356.16
K05563,504.8,356.16
K05564,504.8,356.16
K05565,401.33,197.83
K05566,200.0,262.5
K05567,494.33,345.33
K05568,707.3299999999999,487.33
K05569,486.33,292.33000000000004
K05570,491.33,291.33
K05571,493.33,330.33
K05572,0.0,21.0
K05573,5.0,35.0
K05574,5.0,35.0
K05575,0.0,63.0
K05576,5.0,35.0
K05577,148.0,69.5
K05578,5.0,35.0
K05579,0.0,21.0
K05580,0.0,21.0
K05581,0.0,21.0
K05582,0.0,21.0
K05583,0.0,21.0
K05584,0.0,21.0
K05585,0.0,21.0
K05586,0.0,42.5
K05587,0.0,42.5
K05588,0.0,42.5
K05589,1088.4699999999998,729.91
K05590,0.0,60.0
K05591,694.55,567.5799999999999
K05592,2003.23,2086.5
K05593,0.0,0.0
K05594,17.5,24.0
K05595,1690.06,1549.59
K05596,545.8,105.58
K05597,138.47,65.25
K05599,35.75,24.0
K05600,35.75,24.0
K05601,78.0,110.0
K05602,413.0,42.5
K05603,417.56,249.51
K05605,2.0,7.0
K05606,1480.5100000000002,1306.09
K05607,0.0,0.0
K05658,0.0,0.0
K05660,0.0,0.0
K05663,0.0,0.0
K05685,399.8,317.58
K05687,0.0,0.0
K05708,29.0,7.0
K05709,16.0,7.0
K05710,619.0,435.75
K05711,0.0,0.0
K05712,946.33,216.33
K05713,190.72,0.0
K05714,385.72,0.0
K05715,0.0,0.0
K05716,0.0,0.0
K05739,0.0,0.0
K05747,0.0,0.0
K05770,11.0,0.0
K05772,242.33,218.08
K05773,194.33,179.07999999999998
K05774,212.22,80.0
K05775,19.0,0.0
K05776,221.84,218.01
K05777,38.0,21.0
K05778,38.0,21.0
K05779,38.0,21.0
K05780,213.5,104.0
K05781,213.5,104.0
K05782,674.1,260.66
K05783,185.8,37.33
K05784,172.8,46.83
K05785,53.0,159.0
K05786,1293.36,755.3399999999999
K05787,42.22,31.0
K05788,1698.9699999999998,1304.91
K05789,23.22,24.0
K05790,0.0,0.0
K05791,20.25,1.0
K05792,20.25,1.0
K05793,5.72,0.0
K05794,1375.6999999999998,1170.35
K05795,88.5,2.0
K05796,0.0,0.0
K05797,167.82999999999998,45.08
K05798,0.0,0.0
K05799,865.49,433.58
K05800,629.99,290.33
K05801,665.89,479.5
K05802,162.55,125.83
K05803,0.0,60.0
K05804,0.0,0.0
K05805,412.55,219.58
K05807,2005.31,1875.17
K05808,2024.15,2109.68
K05809,0.0,0.0
K05810,2404.31,2032.92
K05811,19.17,26.33
K05812,66.22,156.0
K05813,478.0,201.41
K05814,428.67,148.32999999999998
K05815,420.67,156.32999999999998
K05816,377.67,138.32999999999998
K05817,57.5,0.0
K05818,48.33,38.33
K05819,19.97,0.0
K05820,552.3,569.5799999999999
K05822,108.0,65.0
K05823,110.0,65.0
K05824,14.0,32.0
K05825,371.17,426.5
K05826,144.0,98.0
K05827,131.0,83.0
K05828,131.0,83.0
K05829,131.0,83.0
K05830,126.0,76.0
K05831,131.0,76.0
K05832,313.83,132.32999999999998
K05833,313.83,132.32999999999998
K05834,500.8,109.08
K05835,119.25,0.0
K05836,485.47,233.25
K05837,2309.31,2111.67
K05838,1235.39,705.3299999999999
K05839,0.0,0.0
K05841,0.0,0.0
K05844,643.73,742.09
K05845,478.72,155.5
K05846,1289.95,465.84
K05847,793.7300000000001,350.84000000000003
K05851,74.22,50.0
K05873,135.5,103.0
K05874,556.5,96.5
K05875,187.0,111.0
K05876,31.0,37.0
K05877,0.0,0.0
K05878,35.0,63.0
K05879,35.0,63.0
K05880,0.0,0.0
K05881,0.0,0.0
K05882,32.0,15.0
K05884,0.0,0.0
K05886,305.0,17.0
K05887,0.0,0.0
K05889,46.0,0.0
K05895,441.22,199.25
K05896,2533.31,2072.42
K05898,329.0,57.0
K05910,0.0,0.0
K05913,33.5,24.0
K05916,683.8,259.33
K05917,188.0,7.0
K05919,23.0,66.5
K05921,143.0,58.0
K05922,0.0,0.0
K05927,0.0,0.0
K05928,17.0,0.0
K05929,0.0,14.25
K05934,181.33,167.08
K05936,614.55,374.08
K05937,0.0,0.0
K05939,226.0,324.25
K05941,0.0,0.0
K05946,305.0,312.0
K05947,0.0,0.0
K05951,55.0,91.75
K05952,91.33,264.83
K05956,3.0,8.5
K05962,261.32,157.57
K05964,0.0,0.0
K05966,59.0,29.5
K05967,108.0,67.5
K05970,902.54,1256.56
K05973,933.33,304.08
K05977,0.0,0.0
K05978,0.0,0.0
K05979,346.84000000000003,594.76
K05982,332.51000000000005,131.84
K05984,13.0,0.0
