#OTU ID,Abundance,Percentage
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_660879;f__Moraxellaceae;g__Cavicella;s__Cavicella subterranea,0.36867423816404876,0.01997874327623754
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Micropruina;s__Micropruina glycogenica,0.3682712304643079,0.019956903976015298
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Fundidesulfovibrio;s__Fundidesulfovibrio putealis,0.36801617612135784,0.019943082383097215
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis,0.36692611774209954,0.01988401127299263
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__JG1575;__,0.36646561983790427,0.01985905653394447
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius,0.36512050711569716,0.019786163830921865
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_J;__,0.3649179605228829,0.01977518767376083
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;__;__;__,0.36473211372174386,0.019765116491279634
d__Bacteria;p__Firmicutes_E;c__Symbiobacteriia;o__Symbiobacteriales;f__Symbiobacteriaceae;g__Symbiobacterium;s__Symbiobacterium terraclitae,0.36431366231821627,0.01974244028475571
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Christensenellales;f__;g__;s__,0.36325120144308404,0.019684864704831762
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A isoflavoniconvertens,0.3632512014430803,0.01968486470483156
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae_966727;g__Ginsengibacter;s__Ginsengibacter sp003721595,0.36288092697996294,0.01966479924412238
d__Bacteria;p__Planctomycetota;c__Brocadiae;o__Brocadiales;f__Brocadiaceae;g__;s__,0.3625299978822241,0.01964578212378655
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis vadensis,0.3619334723683781,0.019613455942933216
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae_966727;g__Agriterribacter;s__Agriterribacter humi,0.360574542670049,0.019539814487244386
d__Archaea;p__Methanobacteriota_A_1229;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D_1054;__,0.3601361593182325,0.019516058152963655
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__BMS3ABIN01;f__BMS3ABIN01;__;__,0.35970349452340417,0.01949261171172711
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5335;f__UBA5335;g__Macondimonas;s__Macondimonas diazotrophica,0.35876446460942507,0.019441724951443775
d__Bacteria;p__Desulfobacterota_G_459546;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__VAUL01;s__VAUL01 sp005774545,0.35732797751844825,0.019363880600416772
d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__RUG658;s__,0.35574330291801043,0.019278005853170573
d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA2268;__;__,0.3556776533856426,0.019274448254028544
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__UBA5905 sp002437905,0.3555350731938939,0.019266721722710788
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Williamwhitmaniaceae;g__Williamwhitmania;s__Williamwhitmania taraxaci,0.3553167630732691,0.01925489132773584
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__RF39;f__UBA660;__;__,0.35293738992293333,0.019125951248912712
d__Bacteria;p__Myxococcota_A_473307;c__Polyangia_463783;o__Polyangiales;f__Polyangiaceae;g__MWCO01;s__MWCO01 sp002070115,0.35211571624182403,0.01908142411402671
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;__,0.35126829059673503,0.019035501460213836
d__Bacteria;p__Patescibacteria;c__Dojkabacteria;__;__;__;__,0.3506214033222522,0.019000446136440967
d__Bacteria;p__Desulfobacterota_G_459546;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__RPRC01;s__RPRC01 sp003314535,0.3491553624566034,0.01892100024341321
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales_613074;f__Xanthomonadaceae_613074;g__Aquimonas;s__Aquimonas voraii,0.3472838451906006,0.018819581269359814
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Zavarziniales;f__Zavarziniaceae;g__Zavarzinia;s__Zavarzinia compransoris,0.34687427619910505,0.018797386407641926
d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__QHBO01;f__QHBO01;g__CF-167;s__CF-167 sp005879775,0.3464511532853682,0.018774457048351897
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__,0.3456396401858891,0.018730480523275084
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Daejeonella;__,0.3446764339522434,0.018678283629453833
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Sporacetigenium;__,0.34464545230242843,0.018676604709790202
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__Sulfurovum sp002281755,0.34451619808039335,0.01866960032312009
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas aveniformis,0.34451619808038253,0.01866960032311951
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g_966746;f__UBA9320;g__;s__,0.3445161980803826,0.01866960032311951
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Solidesulfovibrio;s__Solidesulfovibrio alcoholivorans,0.3432723877842515,0.018602197277236804
d__Bacteria;p__Desulfobacterota_I;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfatitalea;__,0.34236229568223187,0.018552878679456472
d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__Methanogenium marinum,0.3421157595271226,0.01853951869375265
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17_877549;g__SLNP01;s__SLNP01 sp007132995,0.34149276611138374,0.018505758196740937
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Breznakibacter;s__Breznakibacter xylanolyticus,0.34130177968556125,0.018495408494006743
d__Bacteria;p__Desulfobacterota_I;c__Desulfobacteria;o__Desulfobacterales;f__Desulfococcaceae;g__Desulfococcus;__,0.3406351267557752,0.018459282054023106
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae_777785;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__,0.33976983218031165,0.018412391068996333
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Immundisolibacterales;f__Immundisolibacteraceae;g__Immundisolibacter;s__,0.33928815547038343,0.01838628863401818
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter_A_155507;s__Mediterraneibacter_A_155507 faecis,0.3385615162228519,0.018346911488890907
d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA5209;s__UBA5209 sp002840365,0.3381288082793931,0.01832346270939657
d__Bacteria;p__WOR-3;c__32-111;o__32-111;f__32-111;g__32-111;__,0.3379429523916184,0.01831339103450353
d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__DTU015;s__DTU015 sp001513185,0.33708991271206,0.01826716415180293
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium_485350;s__Novosphingobium subterraneum,0.3370740394442328,0.018266303967092293
d__Bacteria;p__Bdellovibrionota_E;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Bacteriovorax;s__Bacteriovorax stolpii,0.3366579902970246,0.018243757940703893
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__QAKW01;g__;s__,0.33597587283693614,0.018206793465813508
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__,0.33549699798396654,0.018180842865639847
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B_862066;s__Parabacteroides_B_862066 distasonis,0.3350371475191421,0.01815592321183399
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__Haliscomenobacter hydrossis,0.3342023865602372,0.018110686867200746
d__Bacteria;p__Patescibacteria;c__Paceibacteria;__;__;__;__,0.3335995211976898,0.0180780171250228
d__Bacteria;p__Patescibacteria;c__JAEDAM01;o__Absconditabacterales;f__X112;g__HOT-345;s__,0.3335824669023253,0.018077092939512738
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Terrimicrobiaceae;g__Terrimicrobium;s__Terrimicrobium sacchariphilum,0.33354148720162163,0.018074872217707025
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;__;__,0.33349055118727616,0.01807211195553305
d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__DSVR01;s__DSVR01 sp011328705,0.33323555542212924,0.018058293536991607
d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__SLSP01;g__DSWT01;s__DSWT01 sp011370065,0.3325472993181646,0.01802099640422234
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__;s__,0.33173587657522075,0.01797702477563634
d__Bacteria;p__Patescibacteria;c__UBA1384;o__UBA1384;f__DTJR01;g__MWBO01;s__MWBO01 sp002071685,0.3315758314230942,0.017968351804552533
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales_616009;f__Xanthomonadaceae_616009;g__Silanimonas_613110;s__Silanimonas lenta,0.3307572392311183,0.017923991657955735
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Tumebacillales;f__Effusibacillaceae;g__Effusibacillus;s__Effusibacillus lacus,0.3307436673888924,0.017923256189285704
d__Bacteria;p__Desulfobacterota_I;c__RBG-13-43-22;o__RBG-13-43-22;f__RBG-13-43-22;g__RBG-13-43-22;s__RBG-13-43-22 sp001797675,0.3306918106216655,0.017920446030798037
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA8199;g__UBA8199;s__UBA8199 sp003527065,0.3306907728992511,0.017920389795814506
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;__;__,0.3305708326469405,0.017913890140396942
d__Bacteria;p__Desulfobacterota_I;c__Desulfobacteria;o__C00003060;f__C00003060;__;__,0.33002394504757915,0.01788425387667803
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Solimonas_A_608419;__,0.328721574170262,0.017813677387423066
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Vibrionaceae;g__Vibrio_678715;__,0.3266059125049699,0.017699028038771155
d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__JAABRT01;s__JAABRT01 sp011390935,0.32641788541311456,0.01768883870464284
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;__,0.32578119471768746,0.017654335941407598
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__GWC2-37-73;g__UBA1362;s__UBA1362 sp002306085,0.32546932050013394,0.017637435235358788
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__,0.32516402255334237,0.017620890902529662
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_597433;f__SG8-39;g__SCGC-AG-212-J23;s__SCGC-AG-212-J23 sp005881595,0.3245673810602179,0.01758855843666916
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Evtepia;s__,0.3240391887809538,0.01755993528686499
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__SHZI01;__,0.32379229107973406,0.017546555708696666
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__Bryobacter aggregatus,0.3237857349523085,0.01754620042706003
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Sporomusales_A_41697;f__Thermosinaceae;g__Anaerospora;s__Anaerospora hongkongensis,0.3237177929106544,0.017542518595059425
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;__;__;__,0.3233507862797107,0.01752263022071351
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia_401430;o__Acidimicrobiales;f__Microtrichaceae;g__IMCC26207;s__,0.32321807339070646,0.017515438406194368
d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__Vermiphilus;s__Vermiphilus pyriformis,0.323206406519176,0.01751480616936571
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseococcus;s__Roseococcus flocculans,0.32291772537258545,0.01749916231384398
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecavium,0.32291238132470035,0.017498872715738932
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Enterobacteriaceae_A;g__Klebsiella_724518;__,0.3224924932368419,0.017476118654175397
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Saccharofermentanales;f__DTU023;g__DTU032;s__DTU032 sp002427475,0.32226034357448397,0.01746353828368623
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__DTU049;g__GWF2-43-63;s__GWF2-43-63 sp001769275,0.32202632121081,0.01745085643005842
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Acholeplasmatales;f__UBA5453;g__Acholeplasma_E;s__Acholeplasma_E morum,0.32103482881761924,0.01739712668728457
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA1573;s__,0.31982651286015146,0.01733164710717871
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__TANB77;f__;g__;s__,0.3196629185548602,0.01732278180472865
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,0.31935235792803673,0.01730595228318163
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__67-14 sp001897355,0.31911281901826344,0.017292971483636583
d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__,0.3180468000259419,0.01723520308657894
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A_501059;f__Rhizobiaceae_A_501059;__;__,0.3174203468696062,0.01720125510353747
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;__;__,0.3140011755812001,0.017015967556111518
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A_504705;f__Xanthobacteraceae_503485;g__Afipia;__,0.3128817398116211,0.016955304462411152
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A_858004;s__Phocaeicola_A_858004 vulgatus,0.31270358758982725,0.016945650255160233
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;__;__,0.3126039799980102,0.01694025244240503
d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae_409200;g__Brevefilum;s__Brevefilum sp001508595,0.311984190906476,0.016906665590210423
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1020;g__UBA1020;__,0.31159206544409984,0.016885416006882058
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales_613062;f__Rhodanobacteraceae_613062;__;__,0.3114615026816683,0.01687834070939166
d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__,0.31140019510973416,0.01687501840445747
d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__DRVO01;f__DRVO01;g__JAAYAV01;s__JAAYAV01 sp012719195,0.3106125854311624,0.016832337224322872
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__,0.3102606097498136,0.01681326338880845
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__Sedimentibacter acidaminivorans,0.31003233225082216,0.016800892853859214
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592524;f__Burkholderiaceae_A_580492;g__Paraburkholderia_580243;s__Paraburkholderia fungorum,0.3097864548177017,0.016787568564811523
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Sphaerochaeta_A_985280;s__,0.3097537982095397,0.016785798877854304
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Christensenellales;f__CAG-138;g__CAG-1024;s__,0.30966331508086964,0.01678089552684304
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__UBA4664 sp002415345,0.3088518019813905,0.016736919001766222
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales_616009;f__Xanthomonadaceae_616009;g__Thermomonas_615664;s__Thermomonas carbonis,0.30872866224456663,0.01673024596379818
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__TTA-H9;g__TTA-H9;__,0.3087286622445639,0.016730245963798032
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592522;f__Burkholderiaceae_A_592522;g__Pseudacidovorax;s__Pseudacidovorax intermedius_A_587474,0.3083467209099149,0.01670954826626013
d__Bacteria;p__Firmicutes_B_370539;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Syntrophobotulaceae;g__Dehalobacter;__,0.30795812884578544,0.016688490160526766
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17_877549;g__DUOU01;s__DUOU01 sp012838685,0.3078582369683861,0.016683076942115085
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae_900466;g__Chryseolinea;s__Chryseolinea serpens,0.3077708917572862,0.01667834363729383
d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinispirillaceae;g__Chitinispirillum;s__Chitinispirillum alkaliphilum,0.30759091246357306,0.016668590419596712
d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales_778124;__;__;__,0.30728977533836754,0.0166522715649206
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A formicigenerans,0.30692305161816036,0.016632398521727206
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Kordiimonadaceae_482971;g__Kordiimonas_482971;s__Kordiimonas sp002401685,0.3066560231049087,0.01661792803922141
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592522;f__Burkholderiaceae_A_592522;g__Brachymonas;s__Brachymonas denitrificans,0.30541804675441175,0.016550841139383224
d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium_A_786077;__,0.3034744989313525,0.01644551877350445
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_650611;f__Pseudomonadaceae;g__Pseudomonas_C;__,0.30146702978723194,0.016336732461596466
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Tissierellales;f__Proteiniboraceae;g__Proteiniborus;__,0.3006275829469358,0.016291242185411607
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__Ga0077536;s__Ga0077536 sp009692365,0.3004093409765539,0.01627941548355125
d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__A4b;g__OLB15;s__OLB15 sp001567085,0.29994679822965753,0.016254349932889104
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__79-D21;g__79-D21;s__,0.2998835361260497,0.01625092171036564
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__55-13;s__55-13 sp001898035,0.2995203082162233,0.016231238107851605
d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Ardenticatenales;f__Ardenticatenaceae;g__Ardenticatena;s__,0.2994726432975429,0.016228655108892032
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A_141780;__,0.2987002711757996,0.016186799663795364
d__Bacteria;p__Firmicutes_A;c__Thermoanaerobacteria;o__Thermoanaerobacterales_43504;f__Caldanaerobiaceae;g__Caldanaerobius;s__Caldanaerobius fijiensis,0.2979681697963436,0.01614712652149725
d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__,0.2978743956123588,0.016142044825642663
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;__;__,0.297667032671142,0.01613080766682135
d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA4175;s__UBA4175 sp002379855,0.2974089582579657,0.016116822413952337
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Aneurinibacillales;f__RAOX-1;g__YIM-78166;s__YIM-78166 sp004522215,0.2973572619922903,0.016114020953168388
d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix_B;__,0.2973314338819316,0.0161126213078101
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;__;__;__,0.2971668882866631,0.01610370445421741
d__Bacteria;p__Myxococcota_A_473307;c__Polyangia_463783;__;__;__;__,0.29686027823020217,0.01608708901714632
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Caloramatoraceae;g__Caloramator_A_191109;s__Caloramator coolhaasii,0.29661864408899286,0.016073994675382616
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter_A;s__,0.29607148047622606,0.016044343454282912
d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__UBA2206;__;__,0.29553102536417253,0.016015055772046642
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;__;__;__,0.29520052268613084,0.01599714557525723
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A_504705;f__Beijerinckiaceae;g__Camelimonas;s__Camelimonas lactis,0.2943559482480363,0.015951377430565614
d__Bacteria;p__Desulfobacterota_C;c__Deferrisomatia;o__Deferrisomatales;f__BM512;__;__,0.29432947453949243,0.015949942799740307
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_650611;f__Pseudomonadaceae;g__Denitrificimonas;__,0.2943117797716563,0.01594898390652962
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;__,0.2941659779724351,0.015941082793801048
d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia_984208;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174;s__UBA1174 sp902791965,0.2938347141205757,0.015923131348411335
d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanolinea_A;s__Methanolinea_A sp002067095,0.2931565041232956,0.015886378621965045
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__RUG13077;__,0.2924375438779171,0.015847417607927915
d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia_984208;o__;f__;g__;s__,0.29226688901795755,0.015838169688537202
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__RF39;f__UBA660;g__;s__,0.2915256063871169,0.015797999007096452
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA1547;g__2011-GWC2-44-17;s__,0.29152560638711317,0.015797999007096247
d__Bacteria;p__Firmicutes_B_370514;c__Desulfotomaculia_370514;o__Desulfotomaculales_370514;f__Pelotomaculaceae_370514;g__DTU098;s__DTU098 sp001512635,0.291369278810899,0.01578952749433818
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Haloplasmatales_A;f__Haloplasmataceae;g__Haloplasma;s__Haloplasma contractile,0.2913514605012443,0.0157885619063004
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_637066;f__Oleiphilaceae_637066;g__Marinobacter_A_637054;__,0.29129327287958984,0.0157854086738948
d__Bacteria;p__Desulfobacterota_I;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__Desulforhopalus sp000961725,0.29092831171817185,0.015765631145130982
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Parvibaculum;s__Parvibaculum lavamentivorans,0.28938225965604447,0.015681849383229855
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592522;f__Burkholderiaceae_A_592522;g__Ramlibacter_582307;s__Ramlibacter ginsenosidimutans,0.28924584082859756,0.01567445674102849
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__UBA2284;__,0.28921924191742027,0.015673015325375243
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans,0.2883111879922892,0.015623807177983343
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_660879;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii,0.2874295496637661,0.015576030512285814
