,BIOFILME,CHORUME,LODO,OLEO,PEIXE,SEDIMENTO,SOLO
PWY-7400,0.011821745752242022,0.006320852670611206,0.005309216726185596,0.004977795368950322,0.004780629542250888,0.005841162193348847,0.004351140773928574
PWY-7401,0.0,0.0,7.42810659129022e-07,1.4952624998625874e-05,0.0,0.0,0.0
PWY-7431,0.0,0.0004740931451792632,0.0005651483224639076,0.0007425222242404027,0.0006273040567239252,0.0005590921448777879,0.0021070605907532454
PWY-7446,2.2834646003530248e-07,1.9829282403381142e-07,8.543204083819737e-06,0.0001225886247949797,8.223908716321297e-06,2.0862976599487065e-06,0.0
PWY-7456,0.0,0.00043781555767487203,0.0003649923201094723,0.0013974147786190608,7.255755156323519e-05,0.0002459444102231769,0.00029349577529537896
PWY-7527,9.071974853408423e-06,2.7422409691029103e-06,3.701518918230298e-05,1.7321027013528156e-05,5.670061915158665e-06,0.0004781323261956283,0.00046971483467892925
PWY-7528,0.0,0.0,0.0,0.0,0.0,0.0,2.620201241161718e-05
PWY-7539,0.0004975470874541991,0.00605313436504101,0.004624530491496501,0.004900767098259149,0.0050740638642334775,0.004123134868031334,0.004986441578151872
PWY-7560,0.002119256873640666,0.005666768408922897,0.005711907861208655,0.005089016243919394,0.004766676979517481,0.005073799669493907,0.004658449721149744
PWY-7616,0.0,3.840129564216643e-05,5.79873939166376e-05,3.7610887518596634e-05,0.00022839293266867865,0.00017406377421415656,0.0001798540042780724
PWY-7644,0.0,5.193383486599824e-07,0.0,5.212240617547685e-06,5.6207896464979685e-08,0.0,0.0
PWY-7663,0.002585582637242021,0.0067582494360191895,0.008809351592435991,0.008319997880678612,0.007374481649536184,0.007132869292093608,0.00835350383103054
PWY-7664,2.451045390120437e-05,0.0024608767158577063,0.004206132144474453,0.004645025261508204,0.004370935630027848,0.0035191306008390357,0.006340967101425407
PWY-841,0.008398418293632531,0.008489693191409218,0.00651893015260701,0.005923435874011032,0.00602399211292136,0.006701173544404865,0.006023603961114911
PWY-922,0.00010316444490694996,2.2875935584519322e-05,0.0004165846270955958,0.0002964359474156732,0.0004922965424728117,0.00039634126935872535,0.0002863982294243256
PWY0-1061,4.8541259272692435e-05,0.0014847267790774024,0.0028787089752864126,0.0025474463089725703,0.003989869754817863,0.002839046759487554,0.0029535061528088305
PWY0-1241,2.0510254572191593e-05,0.001687926732831072,0.002123070583205137,0.0014636951146577905,0.0015281402499269885,0.002451902468057346,0.002051828023255292
PWY0-1261,0.000407922561740597,0.0032385321437022265,0.0033996493420520115,0.0050433799206379415,0.004094882005138216,0.003812329677229497,0.004384284210260855
PWY0-1277,1.0391771473376597e-06,2.2928679011304006e-05,0.0001499695834135866,0.00023205546312069547,0.0004600908309301684,4.3748918498989176e-05,0.0006006578764653253
PWY0-1296,0.0022243368438226445,0.0016530354946606397,0.002283393918926815,0.0030601356907052207,0.0018975899384438054,0.0026625929085896073,0.001702180028847456
PWY0-1297,0.0020439060928674107,0.0016241937857654374,0.002279741378525242,0.003289847704562564,0.002216504569607284,0.0024159464625836203,0.0018860704490927394
PWY0-1298,0.0018661470543004865,0.001666479284355716,0.0021887325585180683,0.0033179965662318935,0.001828169862179544,0.0021830057554211983,0.0016743854970249048
PWY0-1319,0.0022871423411631596,0.007948892036423037,0.00777167229508079,0.0069876811443177035,0.007268225156018598,0.0077414864083143,0.0069228609272668235
PWY0-1338,2.8207503886713817e-07,5.4303690528446786e-05,3.223625271854757e-05,0.00026983445671942226,4.7161233365962145e-05,2.9649882609777955e-06,5.27611227315102e-05
PWY0-1415,3.874246400898964e-05,0.0008271392713769246,0.0015319736558072066,0.0023210713021315403,0.002150275672569694,0.002472300407512121,0.0024530186555072014
PWY0-1479,4.5952887874944956e-05,0.001210431177138159,0.0028738796011242903,0.0023020424996510838,0.003691809761660746,0.0033315576123280235,0.002729124059427602
PWY0-1533,4.323135431335199e-06,0.00014891020740960838,0.0006548476251399737,0.0005526873287365646,0.0006389761957820008,0.00023640619969208303,0.0006063789982427999
PWY0-1586,0.0015152636005510906,0.0031517772974063414,0.0038493445963558863,0.00449958811873726,0.0044467600030115816,0.0036736315945404387,0.0041293184975851865
PWY0-162,0.014071397848231247,0.009456071283597595,0.006733903247979241,0.00604486333200367,0.006116766685974819,0.007015912629637482,0.00623535888031022
PWY0-166,0.005984681153415486,0.006311183089799211,0.004819685318162191,0.004615271197907904,0.00492383118122159,0.005110806151639425,0.004875324151223946
PWY0-321,4.5440622076120527e-07,3.283481650406378e-05,0.00021157934202727975,0.00021973058706688297,0.00019251812301191988,0.0002424489705557973,0.000744154858141825
PWY0-41,2.739957742243371e-07,7.369136779584212e-07,0.00039096436936234837,0.00019799300450340615,3.823594258486112e-05,5.94827945836963e-05,3.678863940645378e-05
PWY0-42,4.12355886152935e-06,0.0003457201399930374,0.0008167044552749943,0.0011755461167149107,0.0009387032832813204,0.0008828304979468932,0.0013441232602604684
PWY0-781,0.0005863177099936864,0.002319028523458948,0.003455377312998433,0.0040056957489986965,0.0041061883844070194,0.0038578248928682135,0.004014323442199483
PWY0-845,0.00012314937744895701,0.0012985182867159364,0.0016028911342128084,0.0022496084783531997,0.001508260731729359,0.0012001982481282553,0.0011257603871466179
PWY0-862,2.104050671352461e-05,0.002282406870652139,0.0038822554884672227,0.004317662513918588,0.004003235848241372,0.0031806250567322663,0.00593180091877903
PWY1G-0,0.0,2.1961633466621686e-05,0.00012489731507267125,3.5397188471165134e-05,0.0010417444498531615,0.00033733321660987743,0.0003107486440149202
PWY490-3,1.0272635723811957e-05,0.0005106878632598426,0.0002696307777820387,0.0004549545617778715,0.0003146443584357295,0.00024033784104814007,0.0006524268323320109
PWY4FS-7,0.0021912555976598353,0.006846347841244365,0.0067916604875046605,0.005845753451275736,0.006636306795152759,0.00679802536209444,0.006168518026913547
PWY4FS-8,0.0021912555976598353,0.006846347841244365,0.0067916604875046605,0.005845753451275737,0.006636306795152759,0.00679802536209444,0.006168518026913547
PWY5F9-12,0.0,0.0,9.493891483625368e-06,0.0,2.2268665480692255e-06,0.0,1.6881001959875746e-05
PWYG-321,2.541114961175055e-05,0.002443095397634246,0.0043246297186873475,0.0048182242594504154,0.004580842578110147,0.003660349460766123,0.0066110592786863135
PYRIDNUCSAL-PWY,0.002708812985746168,0.0031237682477167263,0.0035961222997387544,0.00321647560700967,0.003551508589364078,0.003068660271628714,0.003454023253997111
PYRIDNUCSYN-PWY,0.0036461991178592065,0.006409018261616287,0.005100581884073094,0.004725943972813112,0.004632232995733338,0.0054257054213118555,0.004731124251280822
PYRIDOXSYN-PWY,0.00012490306132359512,0.0024506498460629693,0.0025716226985171803,0.002897009462648669,0.0013399969336155312,0.0018387797924222472,0.0022970561354253454
REDCITCYC,0.0001995829086524563,0.002991731265492696,0.004657363035385657,0.005017175385633875,0.00631964430796746,0.004813142919381183,0.00603905802973854
RHAMCAT-PWY,6.665856949696213e-06,0.000639754569665198,0.0005001851616995901,0.0009742036743608059,0.00041714621514948896,0.00025914419413373095,0.00038878819376484195
RIBOSYN2-PWY,0.002876452780869424,0.006592419152018253,0.0057821636581381645,0.005477395643304502,0.005233302425732233,0.0056266858916947755,0.005302186692438383
RUMP-PWY,0.0003897187205914295,0.000924281247758854,0.0003360319300785942,0.0008431361731705692,0.0010581007910219053,0.001254671118902191,0.0005642480679722975
SALVADEHYPOX-PWY,0.0001932936921552106,0.0020728058269426975,0.0034316699951908933,0.003290050071641072,0.004112349019743808,0.003380896640992676,0.0034122802764897653
SER-GLYSYN-PWY,0.013253025226940138,0.009090083097238336,0.006871033848986392,0.005731205921717401,0.006401002973945703,0.006506747482329478,0.006220180232197417
SO4ASSIM-PWY,9.810014240578267e-05,0.0031776922968157232,0.003648258152503962,0.0029465345490269786,0.003870516822278396,0.003243590647796117,0.004667496439419757
SUCSYN-PWY,0.0,0.00030883608140154885,0.00011470234989475392,0.0007193750723209706,0.0006188021817217,0.00042042566203504645,0.00041677216180746856
SULFATE-CYS-PWY,0.0002000299617786344,0.0037102761578678136,0.004395906248695892,0.003939966553147306,0.004854824787376447,0.004202288018844705,0.005279342659733256
TCA,0.001184003839815461,0.005437722387707851,0.006737477027864523,0.005786902333243403,0.006356233201062175,0.006848474286655241,0.0071976495299424376
TCA-GLYOX-BYPASS,4.285812139055899e-05,0.0016011902539648593,0.0029873293677792566,0.0027712228868785674,0.00388748223525491,0.003132409598130634,0.004318822398110885
TEICHOICACID-PWY,0.0,7.591210991991146e-05,9.687593476535741e-05,0.0008615269959843102,0.0002327465579531931,0.00022391197763840207,6.577617646917706e-05
THISYN-PWY,0.0036724274056250594,0.003961647989330803,0.004305079399244775,0.0042659228548067125,0.00365118095348791,0.004431004857165203,0.003155448866014951
THREOCAT-PWY,8.221303239133436e-07,0.0,3.475969667861746e-05,0.0006485571997378237,6.472529639364998e-05,6.719264664773046e-05,0.0
THRESYN-PWY,0.013579152683433439,0.00833639124196819,0.007108093476391592,0.006660992464190693,0.0060422711671028004,0.006589837694247944,0.005862554394871624
TRNA-CHARGING-PWY,0.007682600913028688,0.00817960344292988,0.006263188342302128,0.005885839688935379,0.005429239569763515,0.006045509273465591,0.005290644595443356
TRPSYN-PWY,0.012510366545706746,0.0059275331108313645,0.006071842514662876,0.005724053492973922,0.005467405556107554,0.006463822755908447,0.0056887181186088915
TYRFUMCAT-PWY,1.410666353541789e-05,0.0007465723590512086,0.001244502368484239,0.0013758272300118466,0.0014601407888961125,0.0009944704423712934,0.0019085937577054928
UBISYN-PWY,2.2038431602022342e-05,0.001410401219380834,0.0032287667778536848,0.002470891543871793,0.003249399495451306,0.0027194066766354935,0.0037082314877354065
UDPNAGSYN-PWY,0.012275378488892872,0.007577133420188063,0.005746738529102635,0.004973563027529447,0.005206606403581519,0.006238206581112554,0.005009887915019294
VALDEG-PWY,0.0,1.565933401881727e-05,2.2415758040690814e-05,0.0,9.191755398892451e-06,1.368095159634935e-06,2.782849688844261e-05
VALSYN-PWY,0.013391623575020982,0.007993575587027976,0.00816785432321295,0.007843129432773072,0.00800190328539758,0.008104152658915164,0.007935827671452397
