#OTU ID,SRR2225468_CERILLO_2016,SRR2154305_CERILLO_2016,SRR2053264_CERILLO_2016,SRR3211889_CERILLO_2016,SRR2053255_CERILLO_2016,SRR2053265_CERILLO_2016,SRR2053262_CERILLO_2016,SRR3189287_CERILLO_2016,SRR1802176_CERILLO_2016,SRR2053258_CERILLO_2016,SRR3342207_CERILLO_2016,SRR2053259_CERILLO_2016,SRR3342204_CERILLO_2016,SRR3342206_CERILLO_2016,SRR3211888_CERILLO_2016,SRR2053260_CERILLO_2016,SRR3211891_CERILLO_2016,SRR2154307_CERILLO_2016,SRR2154303_CERILLO_2016,SRR1802174_CERILLO_2016,SRR3211890_CERILLO_2016,SRR2053267_CERILLO_2016,SRR2053257_CERILLO_2016,SRR3342205_CERILLO_2016,SRR1802177_CERILLO_2016,SRR2225470_CERILLO_2016,SRR2053256_CERILLO_2016,SRR3189289_CERILLO_2016
K01269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
K01270,31.0,17.0,3.33,1846.41,545.0,0.0,898.3399999999999,15.67,2010.5,1261.68,1918.25,760.4,14.16,37.5,21.67,2556.5,1617.95,7.67,6.33,525.09,66.67,356.67,1537.35,1742.53,8.379999999999999,12.34,627.0,43.0
K01271,356.5,1452.0,88.0,712.35,550.0,769.0,18.0,375.0,610.0,211.9,680.9,254.4,257.5,312.5,71.5,108.9,674.0,414.0,1649.0,429.95,91.5,0.0,434.43,546.0,323.0,45.5,856.75,112.5
K01273,25.0,21.0,6.0,1024.26,314.0,0.0,18.0,16.0,1336.5,494.4,901.4,141.32999999999998,55.5,61.5,6.0,578.24,946.95,9.0,6.0,742.6600000000001,0.0,0.0,777.9300000000001,1163.27,62.21,63.5,1579.25,51.0
K01274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01277,0.0,8.0,0.0,601.0,207.0,0.0,0.0,0.0,448.0,391.5,710.5,308.0,0.0,0.0,0.0,765.0,655.0,0.0,3.0,146.0,0.0,0.0,696.0,734.5,1.0,0.0,296.0,0.0
K01278,0.0,27.0,0.0,1223.0,378.0,0.0,0.0,0.0,917.0,901.0,1447.0,614.5,0.0,0.0,0.0,3181.17,1339.0,0.0,6.0,659.8299999999999,0.0,0.0,1406.0,1476.0,4.0,0.0,635.0,0.0
K01281,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,41.5,0.0,0.0,2.0,125.0,0.0,0.0,0.0,0.0
K01283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,201.83,0.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0
K01284,0.0,27.0,0.0,1149.0,531.0,0.0,0.0,0.0,869.5,878.3400000000001,1491.5,740.9,0.0,0.0,0.0,3316.0,1376.0,0.0,6.0,643.0,0.0,0.0,1505.17,1608.0,6.0,0.0,1075.5,0.0
K01286,5.0,0.0,0.0,1294.48,277.0,0.0,0.0,0.0,1306.0,180.0,1118.0,94.0,0.0,0.0,0.0,109.84,1120.85,0.0,0.0,261.77,0.0,0.0,587.79,521.31,28.92,0.5,967.5,0.0
K01295,0.0,0.0,0.0,8.25,23.0,0.0,0.0,0.0,21.0,36.34,1.25,0.0,0.0,0.0,0.0,26.67,0.0,0.0,0.0,597.45,0.0,0.0,0.75,4.75,0.0,0.0,303.25,14.0
K01297,198.0,27.0,12.0,825.66,767.0,161.0,0.0,215.0,843.5,638.01,1054.5,274.9,72.0,81.0,7.0,1888.17,798.45,0.0,46.0,730.0,0.0,4.0,740.5999999999999,950.27,4.0,35.0,1520.25,28.0
K01299,20.0,2.0,6.0,530.0,385.0,12.0,0.0,76.0,1193.5,389.0,672.0,303.5,40.5,53.0,6.0,9.5,434.0,9.0,8.0,133.32999999999998,0.0,0.0,600.0,656.5,15.0,63.0,190.0,57.5
K01301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
K01304,0.0,1.5,0.0,535.25,469.0,0.0,0.0,18.0,1276.5,541.6700000000001,667.5,325.0,0.0,9.0,0.0,3.0,493.5,0.0,0.0,154.13,0.0,0.0,666.5,400.5,15.0,0.0,54.0,22.0
K01305,0.0,0.0,0.0,522.91,0.0,0.0,0.0,0.0,406.5,110.0,398.0,28.4,0.0,0.0,0.0,32.0,438.95,0.0,0.0,10.09,0.0,0.0,152.93,192.27,5.21,0.0,5.0,0.0
K01308,0.0,0.0,0.0,154.0,126.0,0.0,0.0,0.0,20.5,9.0,1.0,3.33,0.0,0.0,0.0,0.0,109.5,0.0,0.0,24.0,0.0,0.0,8.5,61.0,5.21,0.0,4.0,0.0
K01312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01322,20.0,21.0,6.0,614.0,177.0,0.0,0.0,16.0,371.0,401.5,769.0,315.5,40.5,44.0,6.0,1819.84,629.0,9.0,6.0,531.3299999999999,0.0,0.0,773.5,834.0,18.0,63.0,515.0,29.5
K01325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01338,2277.67,1770.5,1715.66,2715.9300000000003,3868.5,1887.0,1809.68,2164.34,2579.0,2154.15,3084.55,3380.07,1107.49,1337.3300000000002,677.1700000000001,2868.15,2890.85,1561.34,2100.33,3205.34,427.84,2348.34,2802.78,3215.57,755.88,598.51,3206.25,2388.0
K01340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
K01347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01354,0.0,0.0,0.0,406.0,252.0,0.0,0.0,0.0,253.5,276.84000000000003,405.0,137.07,0.0,0.0,0.0,1250.0,579.0,0.0,0.0,932.58,0.0,0.0,495.17,390.0,2.0,0.0,1548.25,0.0
K01355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01356,506.0,194.0,210.0,1194.77,2410.5,407.0,18.0,574.0,1489.0,1016.31,1376.3,1648.9,460.0,509.5,185.0,368.97,1226.4,637.0,267.0,2178.05,36.0,22.0,1323.53,1624.04,104.42,253.0,1696.5,409.0
K01358,2202.0,860.0,1816.0,2682.76,2769.5,1300.0,49.0,2077.0,3388.5,1686.92,3108.15,2110.23,1073.5,1274.5,646.0,2970.24,2741.95,909.0,735.0,2650.08,261.0,1635.0,2297.85,3084.03,742.09,664.0,2722.25,2498.5
K01361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
K01372,0.0,24.0,0.0,795.0,77.0,0.0,0.0,18.0,725.5,804.5,936.0,435.5,0.0,9.0,0.0,2898.5,729.0,0.0,9.0,309.5,0.0,0.0,1100.0,814.5,1.0,0.0,18.0,17.0
K01387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
K01389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
K01392,15.0,0.0,0.0,0.0,0.0,95.0,0.0,16.0,0.0,0.0,0.0,0.0,147.0,170.0,83.0,0.67,0.0,2.0,0.0,41.0,198.0,0.0,0.0,0.0,2.0,35.0,0.0,17.0
K01399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,384.88,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
K01407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0
K01408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
K01409,2559.5,2420.5,1947.0,2046.26,2804.5,2148.5,49.0,2588.5,2305.0,1882.25,2623.15,2256.73,1821.5,1812.5,1523.0,2732.07,2167.95,1570.5,2495.5,2315.08,1325.0,1635.0,2619.8500000000004,2747.03,1559.88,1617.5,2151.5,2587.5
K01414,0.0,11.5,0.0,23.25,1795.5,0.0,0.0,30.0,27.0,330.85,33.25,1224.07,0.0,0.0,0.0,190.67,0.0,0.0,33.0,1594.16,0.0,0.0,71.92,321.76,13.34,0.0,1118.0,2.5
K01415,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,46.0,9.0,3.0,83.0,0.0,0.0,71.0,125.0,0.0,0.0,11.0,0.0
K01416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01419,1731.0,662.5,1621.0,313.35,1940.5,916.0,31.0,1510.0,832.5,578.25,460.15,1321.57,642.5,883.5,568.0,711.9,393.0,900.0,484.0,1703.4899999999998,239.0,1631.0,607.4200000000001,995.76,632.0,495.0,1593.5,2180.0
K01420,66.0,56.0,18.0,1708.27,2255.5,72.0,18.0,108.0,2001.0,1399.49,1797.3000000000002,1593.9,217.0,278.0,134.0,3506.3,1872.4,628.0,30.0,2352.82,19.0,18.0,1544.1,1466.06,46.0,99.5,2136.5,175.0
K01421,5.0,0.0,0.0,697.41,0.0,0.0,0.0,8.0,552.0,74.5,323.5,53.33,40.5,29.0,43.5,10.0,583.45,0.0,0.0,96.59,47.5,0.0,326.43,228.27,119.71,10.0,15.0,39.0
K01424,5.0,37.0,0.0,1539.41,1584.5,53.0,18.0,72.0,1917.0,1598.35,2016.25,2081.9700000000003,89.0,72.5,1.0,2607.17,1503.95,396.0,11.0,1734.28,0.0,0.0,2050.35,1818.53,40.0,0.5,2128.25,47.5
K01425,0.0,0.0,0.0,919.5,378.0,0.0,0.0,0.0,728.0,270.0,846.75,236.3,0.0,0.0,0.0,792.5,946.5,0.0,0.0,636.88,0.0,0.0,640.75,477.25,5.67,0.0,1494.75,0.0
K01426,0.0,18.0,0.0,327.75,317.0,12.0,0.0,42.0,179.0,371.84,133.0,1221.67,0.0,0.0,0.0,540.6700000000001,192.5,0.0,8.0,1957.86,0.0,0.0,233.0,765.0,2.0,0.0,3221.75,10.0
K01427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01428,0.0,0.0,0.0,294.25,145.0,0.0,0.0,30.0,61.0,48.67,115.75,5.67,0.0,0.0,0.0,68.17,259.0,0.0,33.0,467.3200000000001,0.0,0.0,27.75,44.75,0.0,0.0,1466.5,1.0
K01429,0.0,0.0,0.0,291.0,145.0,0.0,0.0,30.0,61.0,48.67,114.5,5.67,0.0,0.0,0.0,67.5,259.0,0.0,33.0,424.8200000000001,0.0,0.0,27.0,40.0,0.0,0.0,1454.5,1.0
K01430,0.0,0.0,0.0,291.0,145.0,0.0,0.0,30.0,61.0,48.67,114.5,5.67,0.0,0.0,0.0,67.5,259.0,0.0,33.0,424.8200000000001,0.0,0.0,27.0,40.0,0.0,0.0,1454.5,1.0
K01432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.67,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,50.33,0.0,0.0,0.0,0.0,0.0,0.0,290.5,0.0
K01433,236.0,183.0,180.0,185.25,747.5,223.0,0.0,267.0,732.0,410.85,471.75,1290.07,211.5,256.0,69.0,694.5,115.0,9.0,177.0,1418.44,17.0,0.0,267.42,780.26,56.0,114.0,2463.25,253.5
K01434,0.0,11.0,0.0,21.0,70.0,0.0,0.0,0.0,16.5,385.67,53.0,1294.67,0.0,0.0,0.0,616.6700000000001,0.0,0.0,0.0,753.49,0.0,0.0,116.0,257.0,0.0,0.0,1259.0,0.0
K01436,20.0,0.0,6.0,515.16,18.0,0.0,0.0,5.0,18.0,103.5,116.0,13.0,28.0,20.0,6.0,93.0,480.45,9.0,3.0,243.67,0.0,0.0,345.93,519.27,18.0,63.0,86.25,9.0
K01437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
K01438,294.0,1097.0,66.0,770.0,1508.5,765.0,0.0,342.0,497.5,863.84,870.0,1628.17,235.5,309.0,51.0,2113.67,867.0,423.0,1577.0,2084.84,35.0,0.0,880.17,1547.5,198.0,92.0,2748.0,89.5
K01439,561.5,1572.5,574.0,842.75,2410.5,1052.5,18.0,655.5,892.0,1340.5100000000002,1055.25,1709.4,1271.0,1225.0,1130.0,494.67,859.5,1103.5,1771.5,1985.16,1273.0,0.0,1303.42,1345.75,977.0,1212.5,1698.5,176.0
K01442,0.0,1.5,0.0,1016.66,18.0,0.0,0.0,5.0,538.5,172.17000000000002,787.0,234.0,10.0,3.0,4.0,99.5,840.45,0.0,0.0,60.17,1.0,0.0,680.9300000000001,385.77,18.0,2.0,68.25,22.5
K01443,837.0,201.0,219.0,880.16,907.0,673.0,18.0,940.0,2936.5,739.34,1438.5,523.23,431.0,471.0,117.0,519.5,925.45,9.0,330.0,695.3,22.0,12.0,1153.6,1232.77,69.67,218.0,1171.5,255.5
K01444,20.0,21.0,6.0,397.0,47.0,0.0,0.0,16.0,541.0,177.5,589.0,67.0,40.5,44.0,6.0,1109.0,586.5,9.0,6.0,129.32999999999998,0.0,0.0,460.0,455.0,2.0,63.0,191.0,13.5
K01446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01447,0.0,0.0,0.0,1.0,164.0,0.0,0.0,48.0,96.5,220.5,109.5,86.0,0.0,9.0,0.0,37.5,0.0,0.0,33.0,442.3,0.0,0.0,229.0,6.5,18.55,0.0,611.5,18.0
K01448,502.0,223.0,207.0,5163.71,3083.5,415.0,54.0,605.0,3966.0,2323.4500000000003,4229.75,2275.53,487.5,577.0,206.0,3361.67,5053.7,628.0,272.0,2561.17,41.0,22.0,4302.07,3528.38,143.43,201.0,2506.5,409.0
K01449,12.5,0.0,0.0,618.46,280.0,0.0,0.0,0.0,723.0,365.7,627.7,138.16,34.5,15.0,0.0,213.7,526.45,0.0,0.0,103.09,0.0,0.0,788.4300000000001,463.27,32.42,2.0,27.0,9.0
K01451,0.0,2.0,0.0,95.0,955.0,0.0,0.0,11.0,307.0,253.69,63.0,67.0,15.5,24.0,0.0,255.0,93.0,0.0,0.0,719.78,0.0,0.0,94.0,198.0,2.0,0.0,2462.75,20.5
K01452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.45,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
K01453,0.0,8.0,0.0,3.0,135.0,0.0,0.0,0.0,37.0,0.67,21.5,4.67,0.0,0.0,0.0,18.0,0.0,0.0,3.0,261.2,0.0,0.0,9.0,4.0,0.0,0.0,377.75,0.0
K01455,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,6.0,31.0,0.0,1.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,266.75,0.0,0.0,0.0,0.0,0.0,0.0,42.25,0.0
K01457,0.0,0.0,0.0,1.0,23.0,0.0,0.0,30.0,4.0,25.67,0.0,5.67,0.0,0.0,0.0,57.5,0.0,0.0,33.0,397.66,0.0,0.0,15.0,4.0,0.0,0.0,867.0,1.0
K01458,0.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,4.0,44.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.66,0.0,0.0,2.0,0.0,0.0,0.0,532.5,0.0
K01459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0
K01462,2172.0,858.0,1810.0,3046.08,2820.5,1341.0,49.0,2091.0,2614.5,1886.42,3221.65,2280.73,1041.0,1275.5,640.0,2737.91,3066.85,900.0,732.0,2988.75,261.0,1635.0,2771.71,3218.57,743.09,599.5,2830.75,2500.0
K01464,0.0,0.0,0.0,887.5699999999999,249.0,0.0,0.0,0.0,1057.5,284.17,492.0,55.4,0.0,0.0,0.0,40.17,745.4,0.0,0.0,412.89,0.0,0.0,257.43,384.04,0.0,0.0,674.5,0.0
K01465,2745.0,2444.5,2400.33,2116.51,4070.5,2303.5,929.34,2693.17,2777.0,2208.76,2816.15,4566.07,2130.16,2384.5,1816.17,3697.07,2418.95,1615.17,2501.83,3794.32,1649.17,1991.67,2718.02,3331.53,1814.2200000000005,1823.34,4159.0,2688.5
K01466,0.0,0.0,0.0,3.0,126.0,0.0,0.0,0.0,11.0,111.0,12.0,9.4,0.0,0.0,0.0,3.67,0.0,0.0,0.0,38.0,0.0,0.0,10.0,21.0,0.0,0.0,54.0,0.0
K01467,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,20.0,26.0,48.5,1.4,0.0,0.0,0.0,362.5,17.0,0.0,0.0,396.33,0.0,0.0,2.0,40.0,2.0,0.0,839.5,0.0
K01468,1687.0,671.0,1615.0,1045.75,1082.0,908.0,31.0,1478.0,629.0,638.51,1194.0,428.5,485.0,763.0,534.0,2152.17,1141.5,263.0,482.0,937.66,239.0,1631.0,1011.17,945.5,614.0,422.0,1950.5,2131.0
K01469,51.0,2.5,9.33,60.0,117.0,0.0,880.3399999999999,20.67,4.0,25.0,83.0,0.0,35.16,43.5,27.67,14.0,62.0,16.67,3.33,157.5,66.67,356.67,0.0,352.0,16.67,75.34,606.0,52.0
K01470,120.5,506.5,70.0,635.75,319.0,67.5,0.0,161.5,806.5,87.34,623.0,62.17,690.0,390.0,857.0,426.17,604.0,265.5,197.5,322.02,1028.0,0.0,194.0,587.5,905.0,1059.5,1051.0,67.5
K01471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
K01473,0.0,0.0,0.0,44.0,593.0,0.0,0.0,0.0,30.0,6.0,2.0,9.0,0.0,0.0,0.0,14.0,98.0,0.0,0.0,352.5,0.0,0.0,2.0,50.0,0.0,0.0,607.0,0.0
K01474,0.0,0.0,0.0,44.0,593.0,0.0,0.0,0.0,30.0,6.0,1.5,9.0,0.0,0.0,0.0,14.0,98.0,0.0,0.0,358.5,0.0,0.0,2.0,50.0,0.0,0.0,652.5,0.0
K01476,0.0,0.0,0.0,467.25,702.0,0.0,0.0,0.0,165.5,143.67000000000002,165.5,25.0,0.0,0.0,0.0,38.5,396.0,0.0,0.0,191.58,0.0,0.0,34.0,187.5,2.0,0.0,649.75,0.0
K01477,0.0,0.0,0.0,3.25,5.0,0.0,0.0,0.0,24.0,19.0,1.25,0.0,0.0,0.0,0.0,53.17,0.0,0.0,0.0,304.38,0.0,0.0,4.75,34.75,0.0,0.0,763.0,0.0
K01478,168.0,9.0,447.33,231.5,308.0,155.0,880.3399999999999,98.67,333.0,165.0,387.0,69.0,237.66,524.0,243.67,962.5,258.5,35.67,6.33,447.08,276.67,356.67,53.5,487.0,18.38,133.34,1288.75,67.0
K01479,0.0,11.0,0.0,308.0,169.0,0.0,0.0,0.0,177.5,179.5,192.5,87.0,0.0,0.0,0.0,884.5,480.0,0.0,0.0,513.08,0.0,0.0,463.0,167.0,2.0,0.0,1392.25,0.0
K01480,549.5,1464.0,535.33,726.6,381.0,936.0,880.3399999999999,557.67,1351.5,774.24,718.1500000000001,380.73,592.66,875.0,322.17,1747.74,715.0,1077.67,1657.33,641.23,369.17,356.67,1238.75,711.26,355.88,185.84,922.75,196.5
K01481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K01482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
K01483,0.0,0.0,0.0,3.25,698.0,0.0,0.0,0.0,28.0,21.67,1.75,1.4,0.0,0.0,0.0,72.17,0.0,0.0,0.0,439.41,0.0,0.0,18.75,34.75,0.0,0.0,1250.5,0.0
K01484,0.0,10.0,0.0,20.0,5.0,0.0,0.0,0.0,5.0,283.0,32.0,1208.4,0.0,0.0,0.0,162.5,0.0,0.0,0.0,520.08,0.0,0.0,45.0,206.0,0.0,0.0,827.75,1.0
K01485,204.0,121.5,496.33,479.75,65.5,222.5,880.3399999999999,204.17,164.0,312.17,296.75,1211.07,876.1599999999999,815.0,1102.67,193.5,387.5,292.17,112.83,506.22,1297.67,356.67,83.0,326.0,882.6700000000001,1118.34,1511.5,145.5
K01486,288.0,497.5,524.33,774.26,421.0,222.5,898.3399999999999,264.17,1918.5,435.9,946.9,97.73,969.16,931.5,1152.17,578.9,697.45,292.17,192.83,157.59,1353.17,356.67,480.43,595.77,905.67,1140.34,615.5,169.5
K01487,3.67,0.0,3.33,362.66,707.0,0.0,880.3399999999999,13.67,114.5,168.17000000000002,206.5,18.07,3.33,5.33,13.0,75.17,326.95,7.67,0.0,583.08,34.67,356.67,122.0,130.27,0.0,4.67,1487.5,0.0
K01488,0.0,8.0,0.0,346.91,590.0,0.0,0.0,0.0,839.0,392.68,496.75,1239.07,5.5,5.0,0.0,209.67,271.45,0.0,3.0,815.08,0.0,0.0,166.85000000000002,503.02,0.0,1.5,1482.5,10.0
K01489,1737.0,673.0,1621.0,2067.17,792.5,949.0,49.0,1548.0,2013.5,1370.2400000000002,2355.9,900.73,689.0,898.5,541.0,2420.07,2139.4,668.0,485.0,825.01,239.0,1631.0,2357.6,2015.54,664.21,492.0,1022.5,2209.0
K01491,2655.5,2035.5,2379.33,1901.51,2664.5,2303.5,929.34,2642.17,2078.5,1785.75,2513.65,2179.4,2014.16,2262.0,1764.67,2653.07,2079.45,1606.17,2418.83,2315.28,1592.67,1991.67,2378.85,2495.03,1547.5500000000002,1740.84,2137.5,2649.0
K01492,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,8.0,10.0,149.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
K01493,2217.5,1845.5,1721.33,1456.51,690.0,1882.5,929.34,2159.17,1968.0,1281.24,2043.15,920.33,1357.66,1271.0,1350.67,2362.57,1531.95,1582.17,2218.83,400.59,1341.67,1973.67,2149.6800000000003,1499.03,1457.2600000000002,1414.84,421.0,2221.5
K01494,581.5,1479.0,559.0,440.91,1974.5,1103.0,0.0,635.0,87.5,480.01,446.0,1248.07,937.0,1291.0,533.5,290.5,493.45,466.0,1681.0,1869.08,523.5,18.0,262.6,954.27,378.0,378.5,1742.5,323.5
