index	Group	d__Bacteria;p__Firmicutes	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Desulfobacterota	Unassigned;__	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Chloroflexi	d__Archaea;p__Halobacterota	d__Bacteria;p__Synergistota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Patescibacteria	d__Bacteria;__	d__Bacteria;p__Spirochaetota	d__Bacteria;p__Campylobacterota
SRR5133617_SRINIVASAN_BUTLER_2017	LODO	0.008073008073008073	0.019305019305019305	0.14426114426114425	0.8016848016848017	0.0	0.0	0.0	0.0	0.0	0.0	0.019305019305019305	0.0	0.000351000351000351	0.001755001755001755	0.0
SRR5133618_SRINIVASAN_BUTLER_2017	LODO	0.06528606528606529	0.08353808353808354	0.4555984555984556	0.2944892944892945	0.0	0.0	0.03404703404703405	0.0	0.0	0.0	0.0179010179010179	0.0	0.0	0.0	0.0
SRR5133619_SRINIVASAN_BUTLER_2017	LODO	0.002457002457002457	0.013338013338013339	0.0852930852930853	0.8792558792558792	0.0	0.0	0.001755001755001755	0.000702000702000702	0.0	0.002106002106002106	0.005967005967005967	0.0	0.002106002106002106	0.001053001053001053	0.0
SRR5133620_SRINIVASAN_BUTLER_2017	LODO	0.007371007371007371	0.04212004212004212	0.24113724113724114	0.67005967005967	0.0	0.0	0.002457002457002457	0.0	0.0	0.0	0.025974025974025976	0.0	0.002106002106002106	0.002106002106002106	0.0
SRR5133621_SRINIVASAN_BUTLER_2017	LODO	0.0	0.001755001755001755	0.06669006669006669	0.9283959283959284	0.0	0.0	0.0	0.0	0.0	0.000702000702000702	0.0	0.0	0.002106002106002106	0.000351000351000351	0.0
SRR5133622_SRINIVASAN_BUTLER_2017	LODO	0.009126009126009126	0.033696033696033696	0.08143208143208143	0.8525798525798526	0.0	0.0	0.0	0.000702000702000702	0.0	0.0	0.01088101088101088	0.0	0.000702000702000702	0.006318006318006318	0.0
SRR5133623_SRINIVASAN_BUTLER_2017	LODO	0.0	0.001053001053001053	0.04527904527904528	0.9477009477009477	0.0	0.0	0.0	0.0	0.0	0.0	0.005967005967005967	0.0	0.0	0.0	0.0
SRR5133624_SRINIVASAN_BUTLER_2017	LODO	0.004212004212004212	0.0852930852930853	0.3495963495963496	0.4935064935064935	0.0	0.0	0.006669006669006669	0.0	0.0	0.0	0.03861003861003861	0.0	0.0	0.003159003159003159	0.0
SRR5133626_SRINIVASAN_BUTLER_2017	LODO	0.057564057564057566	0.03861003861003861	0.39768339768339767	0.43664443664443664	0.0	0.0	0.005265005265005265	0.0	0.0	0.0	0.036504036504036504	0.0	0.0	0.00702000702000702	0.0
SRR5340195_PENN_2017	LODO	0.09477009477009476	0.001755001755001755	0.03404703404703405	0.07651807651807652	0.0	0.0	0.0	0.0	0.0716040716040716	0.0	0.0	0.0	0.001053001053001053	0.0	0.0
SRR5340196_PENN_2017	LODO	0.23025623025623027	0.01755001755001755	0.04668304668304668	0.053001053001053004	0.0	0.001755001755001755	0.001755001755001755	0.001053001053001053	0.057213057213057215	0.0	0.0	0.000702000702000702	0.000351000351000351	0.0	0.0
SRR5340197_PENN_2017	LODO	0.47525447525447523	0.00702000702000702	0.1533871533871534	0.18076518076518078	0.002457002457002457	0.001404001404001404	0.006318006318006318	0.002106002106002106	0.05019305019305019	0.0	0.000351000351000351	0.000702000702000702	0.006318006318006318	0.0	0.0
SRR5487629_PARK_2017	LODO	0.02106002106002106	0.1432081432081432	0.24324324324324326	0.008424008424008424	0.000351000351000351	0.0	0.030537030537030538	0.13689013689013688	0.0	0.0	0.10951210951210952	0.011583011583011582	0.03966303966303966	0.002457002457002457	0.0
SRR5487632_PARK_2017	LODO	0.044577044577044575	0.16497016497016498	0.28782028782028785	0.004914004914004914	0.000702000702000702	0.0	0.02106002106002106	0.11372411372411373	0.000702000702000702	0.0	0.0866970866970867	0.020358020358020357	0.03474903474903475	0.001053001053001053	0.000351000351000351
SRR5487635_PARK_2017	LODO	0.02457002457002457	0.2084942084942085	0.25026325026325025	0.016848016848016848	0.0	0.0	0.048789048789048786	0.16321516321516322	0.001404001404001404	0.0	0.05580905580905581	0.02737802737802738	0.023868023868023867	0.001755001755001755	0.0
SRR5487638_PARK_2017	LODO	0.03123903123903124	0.21902421902421904	0.25377325377325377	0.04738504738504738	0.0	0.003159003159003159	0.028431028431028432	0.13373113373113374	0.001404001404001404	0.001755001755001755	0.030537030537030538	0.048438048438048435	0.02562302562302562	0.008775008775008775	0.0
SRR5487641_PARK_2017	LODO	0.0358020358020358	0.21586521586521587	0.297999297999298	0.060723060723060725	0.0	0.004563004563004563	0.004563004563004563	0.07335907335907337	0.000702000702000702	0.000351000351000351	0.0343980343980344	0.10881010881010882	0.03123903123903124	0.015093015093015093	0.0
SRR6072276_ALAGAPPA_2017	SOLO	0.03861003861003861	0.1361881361881362	0.5243945243945244	0.011232011232011231	0.0	0.0	0.08248508248508249	0.044226044226044224	0.0	0.0	0.025974025974025976	0.0179010179010179	0.0	0.000702000702000702	0.0
SRR6072278_ALAGAPPA_2017	SOLO	0.022815022815022814	0.19620919620919622	0.35872235872235875	0.04212004212004212	0.0	0.0	0.019305019305019305	0.03088803088803089	0.0	0.0	0.019305019305019305	0.09441909441909442	0.008073008073008073	0.002106002106002106	0.0
SRR6914763_SCHMIDT_2018	BIOFILME	0.06984906984906986	0.0171990171990172	0.001755001755001755	0.0	0.020007020007020006	0.0	0.0	0.000351000351000351	0.8792558792558792	0.002106002106002106	0.0	0.0	0.002106002106002106	0.0	0.0
SRR6914768_SCHMIDT_2018	BIOFILME	0.2299052299052299	0.004563004563004563	0.000351000351000351	0.0	0.005616005616005616	0.000702000702000702	0.0	0.000702000702000702	0.734994734994735	0.000351000351000351	0.0	0.0	0.000702000702000702	0.0	0.0
SRR8272157_ZHEJIANG_2020	LODO	0.0	0.0	0.0716040716040716	0.0	0.35486135486135484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005265005265005265	0.0	0.0
SRR8272160_ZHEJIANG_2020	LODO	0.0	0.0	0.16321516321516322	0.0	0.41102141102141104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002106002106002106	0.0	0.0
SRR8618605_LIU_2019	LODO	0.0	0.0	0.06388206388206388	0.0	0.30115830115830117	0.0	0.0	0.0	0.5015795015795016	0.0	0.0	0.0	0.04598104598104598	0.0	0.0
SRR8618606_LIU_2019	LODO	0.36047736047736045	0.09898209898209898	0.05967005967005967	0.18076518076518078	0.0	0.015093015093015093	0.008073008073008073	0.03404703404703405	0.0	0.02492102492102492	0.003159003159003159	0.023166023166023165	0.001755001755001755	0.05124605124605124	0.03474903474903475
SRR8618613_LIU_2019	LODO	0.0	0.0	0.5233415233415234	0.0	0.37697437697437697	0.0	0.0	0.0	0.02070902070902071	0.0	0.0	0.0	0.07195507195507196	0.0	0.0
SRR8618614_LIU_2019	LODO	0.28782028782028785	0.06423306423306423	0.05545805545805546	0.12355212355212356	0.0	0.018954018954018954	0.001053001053001053	0.004914004914004914	0.01755001755001755	0.01755001755001755	0.002457002457002457	0.02808002808002808	0.004914004914004914	0.04141804141804142	0.04563004563004563
SRR10168396_GUO_2020	LODO	0.22042822042822044	0.0723060723060723	0.45103545103545106	0.03194103194103194	0.0	0.000351000351000351	0.03404703404703405	0.13653913653913655	0.001404001404001404	0.005616005616005616	0.0	0.01088101088101088	0.001053001053001053	0.003159003159003159	0.000351000351000351
SRR1802174_CERILLO_2016	CHORUME	0.05019305019305019	0.10635310635310635	0.6212706212706213	0.0	0.0	0.007371007371007371	0.05054405054405054	0.000702000702000702	0.0	0.0	0.0	0.005265005265005265	0.14145314145314145	0.004563004563004563	0.000351000351000351
SRR1802176_CERILLO_2016	CHORUME	0.29975429975429974	0.20463320463320464	0.01755001755001755	0.00702000702000702	0.0	0.004563004563004563	0.011583011583011582	0.001053001053001053	0.0	0.001404001404001404	0.0	0.0	0.008073008073008073	0.43664443664443664	0.000702000702000702
SRR1802177_CERILLO_2016	CHORUME	0.016497016497016497	0.000351000351000351	0.001404001404001404	0.0	0.08353808353808354	0.21446121446121447	0.0	0.0	0.5394875394875395	0.0	0.0	0.000702000702000702	0.016497016497016497	0.0	0.0
SRR2053255_CERILLO_2016	CHORUME	0.16602316602316602	0.13478413478413478	0.6925236925236925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006669006669006669	0.0	0.0
SRR2053256_CERILLO_2016	CHORUME	0.03123903123903124	0.26114426114426115	0.5752895752895753	0.005265005265005265	0.0	0.0	0.002106002106002106	0.0	0.0	0.001755001755001755	0.0	0.0	0.1232011232011232	0.0	0.0
SRR2053257_CERILLO_2016	CHORUME	0.47385047385047385	0.36047736047736045	0.02702702702702703	0.003159003159003159	0.0	0.03123903123903124	0.002457002457002457	0.000702000702000702	0.0	0.001404001404001404	0.0	0.004914004914004914	0.04527904527904528	0.01368901368901369	0.001755001755001755
SRR2053258_CERILLO_2016	CHORUME	0.27132327132327133	0.2077922077922078	0.09652509652509653	0.005265005265005265	0.0	0.003159003159003159	0.000351000351000351	0.001053001053001053	0.0	0.000702000702000702	0.0	0.002808002808002808	0.3552123552123552	0.0351000351000351	0.009477009477009477
SRR2053259_CERILLO_2016	CHORUME	0.17163917163917164	0.1926991926991927	0.3917163917163917	0.002808002808002808	0.0	0.016848016848016848	0.0	0.003159003159003159	0.0	0.006669006669006669	0.0	0.009828009828009828	0.19305019305019305	0.00351000351000351	0.0
SRR2053260_CERILLO_2016	CHORUME	0.07055107055107056	0.6862056862056862	0.05580905580905581	0.008775008775008775	0.0	0.10424710424710425	0.007722007722007722	0.002106002106002106	0.0	0.010179010179010179	0.0	0.0	0.02492102492102492	0.005616005616005616	0.019656019656019656
SRR2053262_CERILLO_2016	CHORUME	0.006318006318006318	0.0	0.0	0.0	0.0	0.01088101088101088	0.0	0.0	0.926991926991927	0.0	0.0	0.0	0.05580905580905581	0.0	0.0
SRR2053264_CERILLO_2016	CHORUME	0.0	0.0	0.0	0.0	0.06914706914706915	0.5668655668655669	0.0	0.0	0.19375219375219374	0.0	0.0	0.0	0.05791505791505792	0.0	0.0
SRR2053265_CERILLO_2016	CHORUME	0.002808002808002808	0.0	0.0	0.0	0.03861003861003861	0.3187083187083187	0.0	0.0	0.10600210600210601	0.0	0.0	0.014391014391014392	0.11583011583011583	0.0	0.0
SRR2053267_CERILLO_2016	CHORUME	0.0	0.0	0.0	0.0	0.0	0.5875745875745876	0.0	0.0	0.3755703755703756	0.0	0.0	0.0	0.03545103545103545	0.0	0.0
SRR2154303_CERILLO_2016	CHORUME	0.0	0.001053001053001053	0.0	0.0	0.08178308178308179	0.16812916812916812	0.0	0.0	0.08002808002808003	0.0	0.0	0.001404001404001404	0.0	0.0	0.0
SRR2154305_CERILLO_2016	CHORUME	0.0	0.002808002808002808	0.060723060723060725	0.0	0.05265005265005265	0.22885222885222886	0.0	0.0	0.07862407862407862	0.0	0.0	0.0	0.003861003861003861	0.0	0.0
SRR2154307_CERILLO_2016	CHORUME	0.0	0.0	0.32397332397332396	0.0	0.0	0.09231309231309232	0.0	0.0	0.19796419796419795	0.0	0.0	0.004563004563004563	0.138996138996139	0.0	0.0
SRR2225468_CERILLO_2016	CHORUME	0.004914004914004914	0.0	0.0	0.0	0.0	0.5921375921375921	0.0	0.0	0.10424710424710425	0.0	0.0	0.003861003861003861	0.0	0.0	0.0
SRR2225470_CERILLO_2016	CHORUME	0.004212004212004212	0.0	0.0	0.0	0.0	0.14706914706914706	0.0	0.0	0.7451737451737451	0.0	0.0	0.006318006318006318	0.001053001053001053	0.0	0.0
SRR3189287_CERILLO_2016	CHORUME	0.011934011934011933	0.0	0.0	0.0	0.0	0.5071955071955072	0.0	0.0	0.13092313092313093	0.0	0.0	0.01368901368901369	0.011583011583011582	0.0	0.0
SRR3189289_CERILLO_2016	CHORUME	0.009477009477009477	0.0	0.0	0.0	0.0	0.7462267462267462	0.0	0.0	0.08108108108108109	0.0	0.0	0.011583011583011582	0.0	0.00351000351000351	0.0
SRR3211888_CERILLO_2016	CHORUME	0.009828009828009828	0.0	0.0	0.0	0.000351000351000351	0.18743418743418744	0.0	0.0	0.6988416988416989	0.0	0.0	0.000702000702000702	0.0	0.0	0.0
SRR3211889_CERILLO_2016	CHORUME	0.4980694980694981	0.24078624078624078	0.014391014391014392	0.06388206388206388	0.0	0.03088803088803089	0.051597051597051594	0.05475605475605476	0.0	0.006669006669006669	0.0	0.0	0.0	0.004563004563004563	0.004563004563004563
SRR3211890_CERILLO_2016	CHORUME	0.0	0.0	0.0	0.0	0.0	0.08388908388908389	0.0	0.0	0.85995085995086	0.0	0.0	0.0	0.0	0.0	0.0
SRR3211891_CERILLO_2016	CHORUME	0.4148824148824149	0.2597402597402597	0.0	0.09196209196209196	0.0	0.04668304668304668	0.0866970866970867	0.05194805194805195	0.0	0.01053001053001053	0.0	0.000351000351000351	0.000351000351000351	0.0	0.0
SRR3342204_CERILLO_2016	CHORUME	0.02457002457002457	0.0	0.0	0.0	0.0	0.16883116883116883	0.0	0.0	0.5324675324675324	0.0	0.0	0.04914004914004914	0.001404001404001404	0.0	0.0
SRR3342205_CERILLO_2016	CHORUME	0.1891891891891892	0.34292734292734295	0.10284310284310284	0.032994032994032994	0.0	0.012987012987012988	0.05826605826605827	0.036504036504036504	0.0	0.000702000702000702	0.0	0.01053001053001053	0.0	0.009126009126009126	0.03194103194103194
SRR3342206_CERILLO_2016	CHORUME	0.0358020358020358	0.0	0.0	0.0	0.0	0.2678132678132678	0.0	0.0	0.4015444015444015	0.0	0.0	0.028782028782028783	0.0	0.0	0.0
SRR3342207_CERILLO_2016	CHORUME	0.3095823095823096	0.33976833976833976	0.015444015444015444	0.00351000351000351	0.0	0.057564057564057566	0.029484029484029485	0.05931905931905932	0.0	0.0	0.0	0.002457002457002457	0.0	0.08108108108108109	0.003861003861003861
SRR5124915_PARK_2017	LODO	0.008424008424008424	0.08037908037908038	0.6377676377676378	0.06247806247806248	0.0	0.0	0.06493506493506493	0.10108810108810108	0.0	0.0	0.01404001404001404	0.02527202527202527	0.001404001404001404	0.0	0.0
SRR5895950_ZHANG_2018	LODO	0.015093015093015093	0.23692523692523693	0.41277641277641275	0.03545103545103545	0.0	0.000351000351000351	0.01404001404001404	0.08037908037908038	0.06774306774306774	0.01088101088101088	0.004914004914004914	0.001053001053001053	0.00351000351000351	0.010179010179010179	0.002106002106002106
SRR5922774_IRENA_2017	LODO	0.24324324324324326	0.39206739206739205	0.2228852228852229	0.012636012636012635	0.001053001053001053	0.0866970866970867	0.0	0.02527202527202527	0.0	0.0	0.002106002106002106	0.0	0.001755001755001755	0.003159003159003159	0.004563004563004563
SRR5922775_IRENA_2017	LODO	0.006318006318006318	0.08494208494208494	0.829062829062829	0.001404001404001404	0.001755001755001755	0.0	0.0	0.001755001755001755	0.0	0.0	0.0	0.0	0.001755001755001755	0.0	0.0
SRR5922776_IRENA_2017	LODO	0.0	0.12004212004212005	0.45735345735345734	0.015795015795015795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4068094068094068	0.0	0.0
SRR5922777_IRENA_2017	LODO	0.04949104949104949	0.2070902070902071	0.6956826956826957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002457002457002457	0.002808002808002808	0.0	0.006669006669006669	0.0
SRR6023942_IRENA_2017	LODO	0.0179010179010179	0.15408915408915408	0.09582309582309582	0.46577746577746576	0.0	0.0	0.0	0.0179010179010179	0.0	0.005616005616005616	0.0	0.0	0.0	0.0	0.009828009828009828
SRR6796664_ZAKARIA_2018	LODO	0.015093015093015093	0.07511407511407511	0.1418041418041418	0.5314145314145314	0.0	0.0	0.0	0.0	0.0	0.029835029835029836	0.0	0.0	0.001404001404001404	0.0	0.20533520533520533
SRR6796665_ZAKARIA_2018	LODO	0.03474903474903475	0.2084942084942085	0.20042120042120043	0.4647244647244647	0.0	0.0	0.000702000702000702	0.0	0.0	0.0852930852930853	0.0	0.0	0.000351000351000351	0.0	0.005265005265005265
