#OTU ID,SRR2225468_CERILLO_2016,SRR2154305_CERILLO_2016,SRR2053264_CERILLO_2016,SRR3211889_CERILLO_2016,SRR2053255_CERILLO_2016,SRR2053265_CERILLO_2016,SRR2053262_CERILLO_2016,SRR3189287_CERILLO_2016,SRR1802176_CERILLO_2016,SRR2053258_CERILLO_2016,SRR3342207_CERILLO_2016,SRR2053259_CERILLO_2016,SRR3342204_CERILLO_2016,SRR3342206_CERILLO_2016,SRR3211888_CERILLO_2016,SRR2053260_CERILLO_2016,SRR3211891_CERILLO_2016,SRR2154307_CERILLO_2016,SRR2154303_CERILLO_2016,SRR1802174_CERILLO_2016,SRR3211890_CERILLO_2016,SRR2053267_CERILLO_2016,SRR2053257_CERILLO_2016,SRR3342205_CERILLO_2016,SRR1802177_CERILLO_2016,SRR2225470_CERILLO_2016,SRR2053256_CERILLO_2016,SRR3189289_CERILLO_2016
K03458,0.0,0.0,0.0,0.11131189067255268,0.09372809447360354,0.0,0.0,0.0,0.13667158799394594,0.025635138424020636,0.102172724012174,0.014680053256884297,0.007120871784450177,0.011259086882445068,0.0,0.012588041816861678,0.10272644270373889,0.0,0.0,0.0550717837955857,0.0,0.0,0.056680305481696516,0.06524152677296721,0.0,0.0,0.06143686628867433,0.0
K03459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09389420060259851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03462,0.0,0.0,0.0,0.06002191817194251,0.0,0.0,0.0,0.017791009017154615,0.0,0.0,0.0,0.0,0.0,0.0,0.015912762220267777,0.0,0.05060283406049682,0.0,0.0,0.07839761090679818,0.007956381110133888,0.0,0.07506034927245468,0.008966386143230344,0.07795629567578717,0.011252022073360447,0.0,0.04773828666080333
K03464,0.0,0.0,0.0,0.005039459754363824,0.0241683999504438,0.0,0.0,0.0,0.010078919508727647,0.02602528469786241,0.0,0.0,0.0,0.0,0.0,0.036860470316425954,0.0,0.0,0.0,0.06116874577391282,0.0,0.0,0.01671399715132139,0.03147141607901136,0.0,0.0,0.14226993789565873,0.0
K03465,0.06214019277883992,0.09034537025695792,0.02600233154291655,0.06083286078500803,0.03231457413679497,0.08549632688891921,0.01162859618068968,0.06830253725234148,0.07920165824109814,0.051001113288502806,0.04850284849376911,0.030623196563082263,0.05236456124228483,0.06125743149574612,0.034452407884807794,0.03801837679428136,0.06526533419593317,0.055768788135225456,0.11092973754207257,0.03294768917862076,0.02014131940565592,0.01285589678996917,0.05628835831485887,0.05096574905453468,0.023418143709939943,0.033791917071246236,0.01797319410298242,0.0387619872689656
K03466,0.06106131005437902,0.038377780199995284,0.055741094846000656,0.06693690265581363,0.06909963278502455,0.04723978185294534,0.009171370692213028,0.05973975703125453,0.06084304465581689,0.055457820051074115,0.06796052745831739,0.061319403666571765,0.040679417380021225,0.0459410031253069,0.033145623603552304,0.0679784589628986,0.06796557906499624,0.03930587439519869,0.03544800088020749,0.06655072536566449,0.02116686115066732,0.0529779422739398,0.0647235405597124,0.06830042103098977,0.03534810207860531,0.03206635664127177,0.06604478637988903,0.06518141871285578
K03468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03810032341460723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K03469,0.06616970375588488,0.06272950622313987,0.06082389410412559,0.06461846416954661,0.07500928621139484,0.06154005229348392,0.010171973274637787,0.06496197899610687,0.06591391268968967,0.06080514412347981,0.07246998303055664,0.06744819636053913,0.05864095736064235,0.05619534982732717,0.05531480212912362,0.07484822830624106,0.06658168271819077,0.057751994250179184,0.06766855204996941,0.06934838686573838,0.052353354824833144,0.05868595157992276,0.06906386303396382,0.07466787784391077,0.058509556663093286,0.057623880018628636,0.07152190332789851,0.07036854867713244
K03470,0.07289108133706461,0.0690649690428773,0.06861865089829369,0.059578940680677664,0.07247744425074364,0.0673890162502039,0.04280379972194529,0.07267669075855404,0.06372002043498505,0.05915953734055192,0.06865914938667482,0.06554860923156243,0.06240166090943179,0.06724991117398163,0.059639464704470124,0.07224450013840752,0.062113338571290165,0.05611391634039627,0.07014593502017169,0.06709215496638332,0.05702006673246146,0.06266192019277315,0.06791864559815564,0.06527177246958726,0.05933091093218238,0.057812721327808424,0.06485468164865268,0.0724094094622105
K03471,0.10188603209592838,0.0639540187050311,0.06670006490547029,0.03973212125510178,0.08991416894506381,0.09057677311009872,0.0,0.11216636775548255,0.06643056859162731,0.09878701572816666,0.08541215983316673,0.0887763926511709,0.0635789185858075,0.07885994292259527,0.041498847205414066,0.0,0.04091841516231502,0.0,0.07655134517357942,0.04482387800352271,0.020164815145525396,0.009781372090124231,0.11929665521238372,0.04561728257194615,0.030017021377457348,0.04841532173964974,0.027230187471486946,0.07885994292259527
