#OTU ID,SRR6072276_ALAGAPPA_2017,SRR6072278_ALAGAPPA_2017
K00299,0.09583270399357358,0.06943688079552184
K00301,0.13242802719846328,0.060960617625344875
K00302,0.10546904946250356,0.07369302089327555
K00303,0.08590168255358772,0.06590867113962219
K00304,0.10329904405156652,0.07836033341611331
K00305,0.10824759581235772,0.08095963075268366
K00306,0.0,0.0
K00311,0.10641923523736098,0.07698035011434022
K00313,0.03921407165931587,0.03608491985655613
K00314,0.0,0.0
K00315,0.09882762988517685,0.06823718191051091
K00316,0.15255875421473233,0.09453720230268943
K00317,0.284441805415619,0.0
K00318,0.09851617572307053,0.08793855770570745
K00319,0.0,0.0
K00320,0.05697867567949791,0.03674701428638435
K00322,0.11709615219471418,0.09388974934866297
K00324,0.10215386966115135,0.07825024722444077
K00325,0.09920855051994396,0.07565595266339853
K00326,0.0,0.0
K00329,0.0,0.0
K00330,0.08554017504790719,0.08247304547314666
K00331,0.08759365630922492,0.0840105805079371
K00332,0.08722096346398352,0.08465474669101693
K00333,0.08634722288291226,0.08345652205411325
K00334,0.07296931678499143,0.06869352198131772
K00335,0.07525826869090727,0.07070347450734141
K00336,0.07757324121420103,0.07341347747851713
K00337,0.08221058503365275,0.07965422223692994
K00338,0.0858529874408171,0.081905791315185
K00339,0.08374500724127612,0.08067958751619807
K00340,0.08540811534736796,0.08178520928460989
K00341,0.08727550906910576,0.0795831757903155
K00342,0.08518898111288237,0.08241683965464629
K00343,0.08466656352449098,0.08148389036416806
K00344,0.1034514754820954,0.07492870940833975
K00346,0.055255092813799894,0.08293773621858518
K00347,0.05344443334728257,0.08028730776313214
K00348,0.05355056889575235,0.0804467507006076
K00349,0.05333953391861562,0.08012972179606176
K00350,0.05337115843735836,0.08017722997062993
K00351,0.05326396787311123,0.08008644588099365
K00354,0.1084199462844388,0.08814861346963261
K00355,0.09232673355025091,0.06798185923275625
K00356,0.09452354837569144,0.06943402722579008
K00360,0.08491030249446169,0.0
K00362,0.08513862943966503,0.06988436667572895
K00363,0.10740977915686233,0.08038535888747421
K00364,0.057879109876868014,0.04287889818180208
K00365,0.0901862339022261,0.0
K00366,0.021701406993398984,0.06688822857711879
K00367,0.2018014911602292,0.21881150896829069
K00368,0.21905585724200977,0.1458378414569413
K00370,0.1157225757516054,0.06247667784708012
K00371,0.11554758521673983,0.06057423721248405
K00372,0.08942621576978144,0.06826728031463325
K00373,0.11438789144825036,0.05180078733736086
K00374,0.10671411529975151,0.050606716757158915
K00375,0.1000675661224974,0.05336511287977881
K00376,0.10123572398396051,0.08656986997712107
K00380,0.11489451913355504,0.0829331165198909
K00381,0.09645926975278038,0.0857567217119745
K00382,0.08494628426683024,0.0726018222209058
K00383,0.10590684572644794,0.07989253948863341
K00384,0.07845408764764158,0.07032270469238953
K00385,0.0,0.0
K00387,0.0,0.0
K00389,0.06115008250016297,0.05454346164768701
K00390,0.08490278768262124,0.07900954720624101
K00392,0.0931032908997826,0.08321462543223153
K00394,0.0,0.009868238673001397
K00395,0.0,0.009866317254027214
K00399,0.0,0.0
K00400,0.0,0.0
K00401,0.0,0.0
K00402,0.0,0.0
K00404,0.09853112737998075,0.08228491981239025
K00405,0.09815804122669494,0.07891550973484883
K00406,0.09853284244275246,0.09225477539110725
K00407,0.09230066317097758,0.07643539242725934
K00410,0.03983589543921031,0.05215743035043639
K00411,0.10324275266884053,0.07924550394206482
K00412,0.09955536250440374,0.08617897940977053
K00413,0.10271263222224948,0.0787254711592591
K00423,0.1264602538683419,0.0431943998413217
K00425,0.08577475705097642,0.07623326025288733
K00426,0.08528078840252877,0.07613505902823964
K00427,0.057950348844823245,0.0
K00428,0.09120902287988332,0.09220685333353246
K00430,0.29411764705882354,0.0
K00432,0.08776893340819382,0.07485955554804612
K00433,0.11542670251567912,0.05677056338720135
K00435,0.1303376862112903,0.1589467675703088
K00436,0.03822600815766901,0.04323682574190939
K00437,0.0,0.03364980710106728
K00440,0.0,0.0
K00441,0.010711079408644986,0.018552133739677918
K00442,0.0,0.01331677164947987
K00443,0.0,0.0
K00446,0.10841892412404538,0.0927851364911152
K00448,0.09964671184377709,0.0785204188864458
K00449,0.11098925824401289,0.10854956913999972
K00450,0.09113811326849071,0.07439333030577941
K00451,0.13654813785944728,0.1103974614798855
K00452,0.20756876805827393,0.16267378650658393
K00453,0.12171854996742995,0.09933400880128149
K00455,0.1503527103643599,0.0824226557153092
K00456,0.19223661202719813,0.21252557102111277
K00457,0.10525424759020434,0.08337981048844682
K00459,0.10754072466817839,0.07638283400762617
K00461,0.3227486121839514,0.0
K00462,0.09896811741773216,0.10361701218326992
K00463,0.25363417129175536,0.22344571707275238
K00464,0.12644494897341865,0.10433440548263441
K00466,0.03459085948453253,0.0
K00467,0.22815480261580282,0.17007987265973898
K00469,0.15436278592991734,0.2592819199879104
K00471,0.07272996415356699,0.0
K00472,0.1325658892951946,0.05273340345174777
K00474,0.0,0.0
K00476,0.5963179236937773,0.0
K00477,0.07690622901100443,0.019990822321101633
K00479,0.1019257951096309,0.05436762423877533
K00480,0.11525278002372767,0.04159609065714447
K00481,0.10349701651954232,0.048038460838609943
K00483,0.09502700734575983,0.12203195006992851
K00484,0.10595591806674984,0.15196985352200443
K00485,0.0,0.0
K00486,0.177471775744675,0.15774171879776808
K00491,0.14244014950459466,0.11050380219736086
K00493,0.17835266224094204,0.03640608472977168
K00496,0.10454584958395897,0.1057121341889011
K00499,0.09641579209068149,0.05029558131060303
K00500,0.11835268437342175,0.09023822019883863
K00501,0.3058188677242055,0.25445667890399126
K00504,0.0,0.0
K00505,0.3297269181275425,0.0
K00507,0.12022274825127616,0.10844587202110231
K00508,0.12929272706984427,0.12088698760884303
K00510,0.14752038582453125,0.05094604404694643
K00511,0.2175249855390754,0.0
K00514,0.08497297323659853,0.14717750691597906
K00517,0.1649450622490985,0.0780990844622534
K00518,0.05878552599290387,0.02367255703744731
K00520,0.09164466942514331,0.08035695689024903
K00523,0.09389252260025956,0.06231990711250807
K00524,0.0,0.0
K00525,0.08099319680187882,0.07291553787378804
K00526,0.10025195155534743,0.08351491133586537
K00527,0.03339193768690617,0.04686624979925249
K00528,0.0785669979700647,0.054978759530930454
K00529,0.10668846097882846,0.06493025234694505
K00531,0.0488057121978532,0.0
K00532,0.0,0.0
K00533,0.0,0.0
K00534,0.06630322174684605,0.02518045606031583
K00537,0.08722751039083995,0.07782906511853124
K00543,0.0,0.0
K00544,0.0,0.0
K00545,0.26643269416499266,0.0
K00547,0.06907933284977928,0.06583632610536036
K00548,0.08061358838064024,0.07527602125417937
K00549,0.09273810717904274,0.08174948169759208
K00554,0.07456888765425318,0.07131091818560871
K00555,0.0,0.0
K00556,0.08473305690468655,0.09893775075324084
K00557,0.06567105277301552,0.06587695898950278
K00558,0.06784721129290475,0.06039714374785058
K00559,0.0,0.0
K00560,0.08241079031965941,0.07390747710759617
K00561,0.20290925955878028,0.0
K00563,0.05152160135074779,0.06215121305731315
K00564,0.0866747532841188,0.0793848766276122
K00566,0.07277332717319453,0.07033556902190927
K00567,0.07305667789416519,0.06793940092587715
K00568,0.09786681044455031,0.07196268909172078
K00569,0.11480657128372165,0.0904171775303907
K00570,0.10726030272937959,0.08508206628721596
K00571,0.046341202081196416,0.05245221433867278
K00573,0.08481626913357679,0.07142561307097506
K00574,0.10988777381913617,0.06958647122127773
K00575,0.07173214612401144,0.07084935215624143
K00577,0.0,0.024016040978511396
K00578,0.0,0.0
K00579,0.0,0.0
K00580,0.0,0.0
K00581,0.0,0.0
K00582,0.0,0.0
K00583,0.0,0.0
K00584,0.0,0.0
K00586,0.0,0.0
K00587,0.0,0.0
K00588,0.2795979498174626,0.1488618364739552
K00589,0.0,0.0
K00590,0.0,0.0
K00594,0.16642265089966535,0.18725296766098398
K00595,0.06722781640789521,0.04961906081318076
K00596,0.0,0.0
K00598,0.08893790138261273,0.054369931929888544
K00600,0.07557989290613244,0.0686756186502873
K00601,0.25776963111323353,0.30499714066520933
K00602,0.07114805047293803,0.06825469204279151
K00603,0.03130496879838467,0.04200002296001882
K00604,0.07288652171479815,0.07032521256536332
K00605,0.08477107796662786,0.07908695830462566
K00606,0.07741925227958342,0.07628137475749285
K00608,0.019089010459830823,0.033063135982640726
K00609,0.0722791373207148,0.06961570521951656
K00610,0.02328041880750329,0.024860510322925737
K00611,0.060358274692567764,0.06474666833523737
K00612,0.09127814480841781,0.10497107552521108
K00613,0.0,0.11787643467377547
K00615,0.06816301201833572,0.06500165493356291
K00616,0.0739367246869847,0.07367499876391484
K00619,0.06670689469783934,0.05450734655558576
K00620,0.07054401361426418,0.06873998716298323
K00621,0.40631802768600056,0.4758309514308865
K00622,0.39311230788765483,0.0
K00624,0.0,0.0
K00625,0.059691702941136626,0.047177462993664744
K00626,0.09095953196569366,0.07034766116374828
K00627,0.09275095618334012,0.0808263684482629
K00630,0.24529262467676904,0.14717557480606144
K00631,0.11427599169594009,0.09803822949978888
K00632,0.09617289571515311,0.07828162040820764
K00633,0.07226049326418355,0.06162395571253478
K00634,0.05679746596261188,0.030722787961969082
K00635,0.11817640542254187,0.09573159750612506
K00638,0.07401507212154232,0.04035102043170052
K00639,0.08540196643488887,0.08556486483108976
K00640,0.06865917430882056,0.06861996990028137
K00641,0.09415878368191613,0.08196193293007059
K00643,0.1232157286685037,0.08066362906179408
K00645,0.07781459774263373,0.07141701530732718
K00646,0.0,0.0
K00647,0.11207296524055084,0.09947389287022057
K00648,0.07741459532406599,0.07314363268750086
K00651,0.053254269354274096,0.04529025736324607
K00652,0.08736944146418482,0.08317651031781184
K00654,0.0,0.0
K00655,0.0768864425793825,0.07159704396546199
K00656,0.019115067667229656,0.02030674734519072
K00657,0.04946316883918346,0.057682283525226016
K00658,0.09865209676500337,0.08946826265627966
K00661,0.05920098429125307,0.05657999847497676
K00662,0.033252766584199706,0.030137879088434766
K00663,0.09418261435644722,0.1187418175404532
K00666,0.09146047595437365,0.06128851477348913
K00672,0.04239487106775585,0.029977700819539533
K00673,0.1102112331920296,0.08842965391969299
K00674,0.09226605116717651,0.07659570273056718
K00675,0.11619534030739861,0.0731184311044911
K00677,0.07616031001692702,0.08369107562609994
K00680,0.1081867566608609,0.09327141493853891
K00681,0.10163907098019338,0.09608115614794285
K00682,0.0,0.4472135954999579
K00683,0.46762619088309343,0.0
K00684,0.09006509233152091,0.07809763921017657
K00685,0.09670799603958352,0.07835611625934258
K00686,0.17703031140436903,0.16591606984122503
K00687,0.0,0.0
K00688,0.06647537354528546,0.06523969463252617
K00689,0.0,0.0
K00690,0.008413553973033946,0.02914540590703556
K00691,0.05868328841996839,0.061121961053243246
K00692,0.0672344877662861,0.04447143353910191
K00693,0.2362308261154418,0.28765491406034777
K00694,0.10459233641740466,0.08326342920170168
K00695,0.11155268706329005,0.18777115231387623
K00696,0.0694556376434445,0.0763164524062104
K00697,0.10203806814956944,0.057560887275280415
K00700,0.07491111791298256,0.07131528748896376
K00701,0.0,0.0
K00702,0.036168494230245866,0.028593705326558857
K00703,0.06863303545857875,0.07092134874891302
K00705,0.06596413103884753,0.05905391720366519
K00709,0.0,0.0
K00712,0.12629843775008526,0.0
K00713,0.0,0.0
K00720,0.055314698968072645,0.05398796662703412
K00721,0.07969609122291904,0.07332174878028941
K00728,0.0,0.0
K00729,0.0,0.0628028875086835
K00737,0.0,0.19328709313764073
K00743,0.0,0.0
K00748,0.07831453391937972,0.08210966475385734
K00750,0.0,0.0
K00752,0.07304125485588432,0.04673891228132488
K00754,0.09000474847117419,0.07677703970844721
K00756,0.056536027689874084,0.06177821655329654
K00757,0.06366206360639397,0.0669699953422567
K00758,0.11594209328870528,0.08055368833594051
K00759,0.07108657991559267,0.06797568988984823
K00760,0.06984928851942805,0.06897484321960569
K00761,0.07602398422903578,0.06855835631886839
K00762,0.07051877442050418,0.06810919107143104
K00763,0.06939125857528378,0.049273865943968286
K00764,0.06992914788571969,0.06775133454038669
K00765,0.07291198319872452,0.07167105834785815
K00766,0.07732976683911512,0.07376817428732009
K00767,0.07480246050143093,0.07310085686087378
K00768,0.0643928386004218,0.04956456277339899
K00769,0.06901048165829662,0.06581379747517117
K00772,0.07085970579251169,0.06058556668299067
K00773,0.07375711781541257,0.07165218139321558
K00782,0.08241618038869601,0.07230034512690084
K00783,0.07118035862348547,0.06647234891982759
K00784,0.06573938424671757,0.06349558122329045
K00785,0.0,0.0
K00786,0.07652261127201752,0.07634004919479667
K00788,0.07521000481950478,0.0680185384970188
K00789,0.06878866560116319,0.06659771583131795
K00790,0.07155794410971857,0.06744824586626373
K00791,0.07141339597140942,0.06774311280411503
K00793,0.0752563985450866,0.07393741226392714
K00794,0.0787021124525989,0.07368402508519005
K00795,0.10268347781607311,0.08126768831170411
K00796,0.07774112634517515,0.07054343631201734
K00797,0.07709122266258728,0.07165321933347743
K00798,0.09164386613702095,0.08181021788742118
K00799,0.1063761813810867,0.07516489399736967
K00800,0.0727562666638628,0.07092983689667912
K00801,0.13717667956330065,0.12907856620586178
K00803,0.144613555529497,0.11151453670809768
K00805,0.056329549223468715,0.03824839803239275
K00806,0.07020056264999658,0.06933705457152146
K00808,0.12682590279862282,0.0910417534758948
K00809,0.08289643974183628,0.09470983956593111
K00812,0.06604922615626958,0.06994978006459517
K00813,0.05824335901185118,0.08775769235469755
K00816,0.0,0.0
K00817,0.08201971717006679,0.0748043889286452
K00818,0.07207313581979356,0.07572417495478576
K00819,0.09654575239516738,0.08549808422985525
K00820,0.07727933495473863,0.07159069957614769
K00821,0.07564084636882817,0.06592331827026846
K00822,0.09782996562971395,0.07666177761537082
K00823,0.09899626106641732,0.06587871349206989
K00824,0.09516805360329027,0.08729506045626932
K00826,0.08070003476947124,0.07696362000449788
K00827,0.0,0.23983770323659562
K00830,0.11179059229503319,0.10393205852035507
K00831,0.08847986292152142,0.075617052194865
K00832,0.09289325627817115,0.05556417600070139
K00833,0.08912125121268716,0.08595640930549223
K00835,0.011701758575296078,0.060238489145185696
K00836,0.09797008558547038,0.06954460899059266
K00839,0.04496624496521589,0.012471392452858488
K00840,0.07442864586508556,0.0
K00841,0.06473786815999699,0.048883539753206175
K00842,0.0,0.0
K00844,0.0,0.0
K00845,0.07593798550161758,0.0708945992486703
K00846,0.042108653760336213,0.07087942610004908
K00847,0.0761696407772031,0.07072334696987417
K00848,0.0421737465681011,0.0590327358514281
K00849,0.0692478586709785,0.06961447568384486
K00850,0.06481226555134777,0.06944860736053121
K00851,0.10171657771179816,0.07329129460511306
K00852,0.06997503615320663,0.06333460482217622
K00853,0.08507313569184884,0.09384048903006315
K00854,0.06961143536406948,0.06850952602233383
K00855,0.06607308587489623,0.06910799022536503
K00856,0.10344949844465239,0.06676860940101002
K00857,0.08121945085954885,0.07287878348036635
K00858,0.07373270778019649,0.07019077435647966
K00859,0.07504926997736543,0.07169660852484762
K00860,0.07697048812643138,0.10473104550503337
K00861,0.0,0.0
K00862,0.0,0.0
K00863,0.07034178720827487,0.030728952418328633
K00864,0.07795813187159319,0.06739620619576263
K00865,0.06322372649687777,0.057964652281812794
K00867,0.07369450325317306,0.035806298182936534
K00868,0.06303663355737399,0.0368376974776948
K00869,0.05937989065728878,0.05582512974881984
K00870,0.0,0.0
K00872,0.07446544849812436,0.06771851147956809
K00873,0.0747629272011306,0.07016478038176203
K00874,0.08382532960040436,0.07389053197784014
K00875,0.05218851603241055,0.06026210755983867
K00876,0.05320265337280734,0.05732605986530317
K00878,0.04395600768513543,0.04994565536226463
K00879,0.0,0.0
K00880,0.0,0.0
K00881,0.0,0.0
K00882,0.0577008130436616,0.04518098287956736
K00883,0.13212331478248168,0.05507003948261429
K00884,0.03403612355483352,0.025369028653063178
K00885,0.0,0.0
K00886,0.09125360348107882,0.04809739284345988
K00887,0.064456248831103,0.05184858506614845
K00891,0.07161153475827492,0.06971359474132885
K00892,0.0,0.14691703349110855
K00895,0.0366724494083378,0.04587012678236736
K00897,0.06910648293511337,0.0
K00899,0.07933170393073503,0.10577560524098005
K00901,0.07071582671851412,0.06345605858355531
K00903,0.0,0.0
K00906,0.06880073778495346,0.06271508384713916
K00912,0.08033133817833037,0.08325475779909808
K00917,0.07754045048464271,0.08267252638253272
K00918,0.0,0.0
K00919,0.07274978799571981,0.07093921790596186
K00924,0.08767137194051752,0.08013807187055749
K00925,0.06402579057980042,0.056631875869917664
K00926,0.03387000969848634,0.03229185587155097
K00927,0.07218186953255261,0.06914578744277125
K00928,0.0697874073880335,0.06936766499443106
K00929,0.03616474329319432,0.0256641571883789
K00930,0.0766287443085129,0.07364394232157312
K00931,0.07221607865236448,0.0684261286442838
K00932,0.0,0.0
K00933,0.0,0.0
K00934,0.0,0.0
K00936,0.07488584553686224,0.07961144851029954
K00937,0.0859859124236591,0.07441956465636043
K00938,0.059376311500422094,0.03105357441526139
K00939,0.0722261998291145,0.07145505856873606
K00940,0.07864034674583831,0.0753774923951959
K00941,0.0728533531775564,0.06241010341873149
K00942,0.07428437997917452,0.07090876985693757
K00943,0.07044321662345215,0.06900580876275908
K00945,0.07198949395818167,0.07070424692764184
K00946,0.0790861403591291,0.07745971466361297
K00947,0.0,0.0
K00948,0.07729014129466516,0.06985133996688468
K00949,0.04688631268769349,0.03649911983012179
K00950,0.07971046425343536,0.07659882451030349
K00951,0.07223379240253405,0.06320210918057952
K00952,0.0,0.029028349968023847
K00954,0.07420594754940102,0.07113668451592761
K00955,0.1129614261714748,0.08838819586817664
K00956,0.07129473468397475,0.07048081217498874
K00957,0.09009460979209001,0.07236613273171122
K00958,0.07722106442275478,0.08490603820855785
K00960,0.154917511300061,0.17489286888798103
K00962,0.07463784225113541,0.07140367526610462
K00963,0.07843661793858257,0.06570271307009942
K00965,0.04915039319608059,0.050793471577582065
K00966,0.08200740553645744,0.08857495572333017
K00968,0.0,0.0
K00969,0.07617329038524281,0.0735986597837595
K00970,0.07748675198372168,0.07025119430305551
K00971,0.07075218603832713,0.07581287593556728
K00972,0.10102334162276905,0.14194185494700573
K00973,0.07498113333402559,0.07351566381107298
K00974,0.06831770751147154,0.06219382012271112
K00975,0.06908890006517687,0.06171687454758259
K00978,0.06025928543683095,0.05665995426972377
K00979,0.07926372133224949,0.08023450190840235
K00980,0.041660662010371885,0.02241458544797096
K00981,0.07470770276396294,0.07112397951552903
K00982,0.0928855897665462,0.06751873660775898
K00983,0.09390709605394122,0.08591916148625034
K00984,0.09972499452633131,0.0
K00986,0.04384387739338321,0.06418086471982383
K00988,0.13904907919424242,0.07704141184200274
K00989,0.08147664339270304,0.07562895547867289
K00990,0.08990681894709797,0.07105549703201183
K00991,0.06792116463394379,0.07041484712334076
